Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,news_sentiment_score,positive_keywords_count,title,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-01-22,90.62000274658205,90.97000122070312,89.83999633789062,90.88999938964844,69.287841796875,7536400.0,0.006087910787746,0.0060694543285048,1.1300048828125,35.0941572052072,MCD,,,,7536400.0,522180890.91796875,,,,1.6308848038956598,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-01-23,90.91999816894533,91.63999938964844,89.43000030517578,89.55999755859375,68.27396392822266,11496000.0,-0.0146328395048678,-0.0147409554930229,2.209999084472656,30.06457777480604,MCD,,,,11496000.0,784877489.3188477,,52.539674114962054,-1.4632839504867823,3.236957336761724,31.220710316663343,음봉,,,,False,False,0,,,False,,-0.02274725987359716,-0.010109893277154293,
2015-01-26,89.38999938964844,90.6999969482422,89.29000091552734,90.66999816894533,69.1201171875,7753300.0,0.0123934983497797,0.0123173276510038,1.409996032714858,41.66656865250487,MCD,,,,7753300.0,535909004.58984375,,-32.55654140570633,1.2393498349779764,2.0399213573235206,30.928386527586643,음봉,,,,False,False,0,,,False,,-0.0027453621715096688,0.005837904250780247,
2015-01-27,89.95999908447266,90.30999755859376,89.55999755859375,89.56999969482422,68.28155517578125,6640800.0,-0.0121319529804038,-0.0122061458018009,0.7500000000000142,36.24840856636266,MCD,,,,6640800.0,453444151.6113281,,-14.348728928327292,-1.2131952980403815,1.0983932601846058,30.15024097896269,음봉,,,,False,False,0,,,False,,-0.02385678717105577,-0.010099563855552492,
2015-01-28,89.73999786376953,89.81999969482422,88.7699966430664,88.77999877929688,67.6793212890625,6921300.0,-0.0088198618963551,-0.0088589871007763,1.0500030517578125,22.386042264655032,MCD,,,,6921300.0,468428886.4379883,,4.223888688109856,-0.8819861896355197,1.5514385070045038,31.42641176339136,음봉,68.52855987548828,,,False,False,0,,,False,,-0.05879044666515654,-0.031636857526933945,
2015-01-29,91.5,93.5,91.26000213623048,93.2699966430664,71.1021728515625,19146900.0,0.0505745550827969,0.0493372098296158,2.239997863769517,45.99550259725744,MCD,,,,19146900.0,1361386193.371582,,176.63733691647522,5.057455508279696,3.1503929822874492,35.19639124216085,음봉,68.89142608642578,,,False,False,0,,,False,,0.06767788831592725,0.06912687453592466,
2015-01-30,92.6500015258789,93.3000030517578,92.30999755859376,92.44000244140624,70.46944427490234,12385400.0,-0.0088988641455596,-0.0089386955158071,0.990005493164034,47.103027966272094,MCD,,,,12385400.0,872792255.1223755,,-35.313810590748375,-0.8898864145559626,1.4048720028243844,30.30544329397788,음봉,69.33052215576171,,,False,False,0,,,False,,0.11895386475904957,0.08993210145202912,
2015-02-02,92.0500030517578,92.66000366210938,91.43000030517578,92.51000213623048,70.52279663085938,6751400.0,0.0007570991442602,0.0007568126892772,1.2300033569335938,48.1001664726134,MCD,,,,6751400.0,476127609.173584,,-45.489043551278115,0.07570991442602537,1.7441216396619312,30.623994553823035,음봉,69.61105804443359,,,False,False,0,,,False,,0.15396078886342934,0.09491382823630751,
2015-02-03,92.63999938964844,93.9800033569336,92.4499969482422,93.91999816894533,71.59769439697266,7373000.0,0.0152418482741072,0.0151268582726531,1.530006408691392,53.78740090121732,MCD,,,,7373000.0,527889800.7888794,,9.206979293183636,1.524184827410724,2.136949271310732,31.361777773161954,음봉,70.27428588867187,,,False,False,0,,,False,,0.2291894373037735,0.13083872048316575,
2015-02-04,93.5,94.43000030517578,93.5,94.0500030517578,71.6967544555664,6464800.0,0.001383564923816,0.0013826086797823,0.9300003051757812,59.48588494631302,MCD,,,,6464800.0,463505178.2043457,,-12.317916723179167,0.1383564923816083,1.2971302707323284,30.590797353878802,음봉,71.07777252197266,,,False,False,0,,,False,,0.2843226946086759,0.14430345910504586,
2015-02-05,94.0999984741211,94.83000183105467,94.0,94.33999633789062,71.91786193847656,5564100.0,0.0030839259683252,0.0030791804227404,0.8300018310546733,61.0778963454602,MCD,,,,5564100.0,400158175.61187744,,-13.932372231159507,0.3083925968325296,1.1540969220757888,31.247221981908474,음봉,71.24091033935547,,,False,False,0,,,False,,0.33195509649456767,0.14994139131536083,
2015-02-06,94.1500015258789,94.4800033569336,93.6500015258789,93.98999786376952,71.65103149414062,4662700.0,-0.0037102110260758,-0.0037171109310276,0.8300018310546875,59.19115401512548,MCD,,,,4662700.0,334087264.5477295,,-16.200283963264496,-0.3710211026075827,1.1583948112771583,30.913237668857885,음봉,71.47722778320312,,,False,False,0,,,False,,0.34770335074395575,0.1301064584528718,
2015-02-09,93.3000030517578,93.4499969482422,92.54000091552734,92.72000122070312,70.68289947509766,8203000.0,-0.0135117666676178,-0.0136038812820549,0.909996032714858,56.7701992237705,MCD,,,,8203000.0,579811824.3942261,,75.92811032234543,-1.3511766667617886,1.2874344989702344,30.214459033136947,음봉,71.50924835205078,,,False,False,0,,,False,,0.30008224909245484,0.06502858951008955,
2015-02-10,93.33000183105467,94.2300033569336,92.97000122070312,94.0199966430664,71.67394256591797,4697600.0,0.0140209739297616,0.0139235893039505,1.2600021362304688,62.25040595367631,MCD,,,,4697600.0,336695512.59765625,,-42.73314640985005,1.4020973929761649,1.7579640398205452,32.040426360743496,음봉,71.52449798583984,,,False,False,0,1.235715593610489,,False,,0.3179768408639774,0.06557558988720746,-282.11286206544975
2015-02-11,94.16000366210938,94.33000183105467,93.3000030517578,94.20999908447266,71.81873321533203,5153900.0,0.0020201295509996,0.0020180918331394,1.029998779296875,61.323269691448246,MCD,,,,5153900.0,370146569.11849976,,9.71347070844686,0.20201295509996164,1.4341645044178923,31.37271411505116,음봉,71.54889373779297,,,False,False,0,1.2285723005022302,,False,61.323269691448246,0.33600707866382606,0.06627488377022439,-279.7235794671269
2015-02-12,94.0500030517578,95.5999984741211,93.7699966430664,95.08999633789062,72.48960876464844,7910100.0,0.0093412333980458,0.0092978738890566,1.8300018310546875,69.45810587434052,MCD,,,,7910100.0,573400054.2892456,,53.47794873784901,0.9341233398045823,2.5245022869362463,30.95469502333102,음봉,71.66324310302734,,,False,False,0,1.2014296395438038,,False,69.45810587434052,0.3861534489309264,0.09246262785519638,-238.36579083177133
2015-02-13,95.4000015258789,95.8499984741211,94.93000030517578,95.6500015258789,72.9165267944336,6762200.0,0.0058893686565646,0.0058720941158878,0.9199981689453124,68.22851147663974,MCD,,,,6762200.0,493076137.48931885,,-14.511826652001869,0.5889368656564642,1.2617141948340094,31.605071611868535,음봉,71.91634216308594,,,False,False,0,1.1664297921316933,,False,68.22851147663974,0.44602454460193997,0.12116512436308441,-223.91900774792833
