Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-01-22,51.400001525878906,51.45000076293945,50.540000915527344,51.0,48.77580261230469,474600.0,0.0,0.0,0.9099998474121094,43.7344510442979,WST,474600.0,23148995.919799805,,,,1.865678879023804,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-01-23,50.86000061035156,51.58000183105469,50.630001068115234,50.70000076293945,48.488895416259766,251800.0,-0.0058821624797321,-0.0058995305387715,0.9500007629394532,42.21878373814107,WST,251800.0,12209503.865814209,,-46.94479561736199,-0.5882162479732167,1.9592130420460965,4.27301630403329,음봉,,,,False,False,0,,,False,,-0.006437020424087336,-0.0028608979662610385,
2015-01-26,50.52000045776367,51.52000045776367,49.7599983215332,51.38999938964844,49.14879608154297,389300.0,0.0136093152796779,0.0135175402742724,1.7600021362304688,50.35535060041835,WST,389300.0,19133626.314544678,,54.60683081810962,1.3609315279677903,3.580966934185818,4.188804517132424,음봉,,,,False,False,0,,,False,,0.012261438460008378,0.009346757262984399,
2015-01-27,50.900001525878906,51.369998931884766,50.18000030517578,50.7599983215332,48.54627990722656,255000.0,-0.012259022038236,-0.0123347836612161,1.1899986267089844,51.84623161598459,WST,255000.0,12379301.376342773,,-34.49781659388647,-1.2259022038236034,2.4512663565222885,3.563068852043711,음봉,,,,False,False,0,,,False,,-0.0012882495952197814,-0.0027791737488007517,
2015-01-28,50.88999938964844,51.15999984741211,49.59000015258789,49.810001373291016,47.6377182006836,229500.0,-0.0187153723885589,-0.018892721222626,1.5699996948242188,41.430387007524246,WST,229500.0,10932856.327056887,,-9.999999999999998,-1.8715372388558915,3.2957071709653993,4.82780449274547,음봉,48.51949844360352,,,False,False,0,,,False,,-0.044777587805278074,-0.03250467570265395,
2015-01-29,49.970001220703125,50.27000045776367,49.16999816894531,50.18999862670898,48.00113296508789,295800.0,0.0076287189674646,0.0075997674397414,1.1000022888183594,36.765990085534696,WST,295800.0,14198735.131072998,,28.888888888888896,0.7628718967464643,2.291617344987276,4.895874756625215,음봉,48.36456451416016,,,False,False,0,,,False,,-0.054539080023879194,-0.030809686461117845,
2015-01-30,49.66999816894531,50.06999969482422,49.130001068115234,49.310001373291016,47.159515380859375,849800.0,-0.0175332858255791,-0.0176888145154964,0.9399986267089844,35.499350522146926,WST,849800.0,40076156.1706543,,187.28870858688302,-1.7533285825579115,1.9932321592314357,3.47672044547619,음봉,48.09868850708008,,,False,False,0,,,False,,-0.0979864982105525,-0.055464612460723615,
2015-02-02,49.33000183105469,49.56999969482422,48.65999984741211,49.18999862670898,47.04474258422852,355500.0,-0.0024337145049933,-0.002436680801863,0.9099998474121094,34.27272045875549,WST,355500.0,16724405.98869324,,-58.166627441751004,-0.24337145049933007,1.9343284656789292,4.602435866158725,음봉,47.677877807617186,,,False,False,0,,,False,,-0.1310024054648764,-0.06721698695097957,
2015-02-03,49.41999816894531,50.060001373291016,49.290000915527344,49.880001068115234,47.70465850830078,255200.0,0.0140274106695503,0.013929937022119,0.7700004577636719,34.996972313758704,WST,255200.0,12174228.85131836,,-28.213783403656823,1.4027410669550378,1.6140990876806907,5.0489288584460885,음봉,47.50955352783203,,,False,False,0,,,False,,-0.11913121181687103,-0.0425606404780907,
2015-02-04,49.52000045776367,50.47999954223633,49.4900016784668,50.119998931884766,47.93418884277344,275900.0,0.0048114867949995,0.0047999485882282,0.9899978637695312,40.89459756823553,WST,275900.0,13225042.701721191,,8.11128526645768,0.4811486794999542,2.0653272490263146,3.805376678562775,음봉,47.56884765625,,,False,False,0,,,False,,-0.09715392466822692,-0.015971487321629563,
2015-02-05,50.40999984741211,51.4900016784668,50.40999984741211,51.380001068115234,49.13924026489258,225000.0,0.0251397061515272,0.0248289019869666,1.0800018310546875,54.05405272970937,WST,225000.0,11056329.05960083,,-18.448713301920982,2.5139706151527275,2.1978399039805514,5.165021176762701,음봉,47.796469116210936,,,False,False,0,,,False,,-0.01571048102533723,0.05114706638074158,
2015-02-06,51.38999938964844,51.61000061035156,50.7599983215332,50.970001220703125,48.74711227416992,212200.0,-0.0079799359658153,-0.0080119460608918,0.8500022888183594,43.99451384672357,WST,212200.0,10344137.224578857,,-5.688888888888888,-0.7979935965815366,1.743697727236979,4.580370214563348,음봉,48.11398849487305,,,False,False,0,,,False,,0.022673541834883792,0.07030356606090737,
2015-02-09,50.84999847412109,51.20000076293945,49.65999984741211,49.83000183105469,47.656829833984375,195700.0,-0.0223660928683002,-0.022620007111763,1.5400009155273438,39.324401436878624,WST,195700.0,9326441.598510742,,-7.775683317624882,-2.236609286830027,3.2314380140098193,4.313868251567058,음봉,48.23640594482422,,,False,False,0,,,False,,-0.010748660683219668,0.029075985646430727,
2015-02-10,50.310001373291016,50.7400016784668,49.869998931884766,50.59999847412109,48.39324188232422,231900.0,0.015452392677087,0.0153342202668799,0.8700027465820312,47.63589044841844,WST,231900.0,11222392.792510986,,18.497700562084816,1.545239267708709,1.7977773605198426,5.567243034312467,음봉,48.374122619628906,,,False,False,0,1.1021434238978796,,False,,0.007053600748434974,0.03707128281275157,-9.042640545695535
2015-02-11,50.400001525878906,51.18999862670898,50.18000030517578,51.04999923706055,48.82363128662109,300800.0,0.0088935848799596,0.0088542698828499,1.009998321533196,50.2806385792319,WST,300800.0,14686148.291015623,,29.71108236308755,0.8893584879959615,2.0686669445047223,4.146776627270476,음봉,48.55201110839844,,,False,False,0,1.1092861720493856,,False,50.2806385792319,0.04592918549557368,0.06020357622778038,5.546827013221884
2015-02-12,51.22999954223633,51.31999969482422,50.7400016784668,50.77999877929688,48.56539535522461,311000.0,-0.0052891586428811,-0.0053031957606958,0.5799980163574219,50.45038489559892,WST,311000.0,15103837.955474854,,3.390957446808507,-0.5289158642881153,1.1942619062711415,4.928695781533659,음봉,48.437242126464845,,,False,False,0,1.0828574044363835,,False,50.45038489559892,0.05918853531462531,0.05834480351881744,-3.2069311091714345
2015-02-13,50.880001068115234,51.41999816894531,50.56999969482422,51.34999847412109,49.11054992675781,141200.0,0.0112251649048822,0.01116263028047,0.8499984741210938,49.77174604938081,WST,141200.0,6934409.649658203,,-54.59807073954983,1.1225164904882234,1.7307859011734938,4.765956698099076,음봉,48.50992965698242,,,False,False,0,1.0178571428571423,,False,49.77174604938081,0.10230275917460574,0.08069976486850919,15.272880095690686
2015-02-17,51.5,51.900001525878906,51.27000045776367,51.52999877929688,49.282691955566406,183200.0,0.0035051944860182,0.0034990656095861,0.6300010681152344,54.63291571830524,WST,183200.0,9028589.166259766,,29.74504249291785,0.35051944860182704,1.2783414280276073,4.86545167343015,음봉,48.83510208129883,,,False,False,0,0.977857317243303,,False,54.63291571830524,0.1449189250179188,0.09820030161814802,19.218882270732692
2015-02-18,51.290000915527344,52.43999862670898,51.27999877929688,52.36000061035156,50.07649993896485,279100.0,0.0161072366768062,0.0159788914967437,1.1599998474120952,65.56764211994536,WST,279100.0,13976351.13296509,,52.34716157205239,1.6107236676806247,2.3164555207052158,4.07305055854242,음봉,49.17175369262695,,,False,False,0,0.9485716138567228,,False,65.56764211994536,0.22682901148807133,0.14356158673250669,37.47355949718666
2015-02-19,52.310001373291016,54.0,51.79999923706055,53.650001525878906,51.31023788452149,475300.0,0.0246370642329309,0.024338466212756,2.200000762939453,69.01089903685589,WST,475300.0,24387756.066513065,,70.29738445001792,2.4637064232930994,4.287644831993883,4.460178800532069,음봉,49.66907501220704,48.57735805511474,,True,False,0,1.027142933436801,0.0878083014612165,True,69.01089903685589,0.36764418930486187,0.22683803525593713,49.62992437041437
2015-02-20,53.72999954223633,54.06999969482422,53.11000061035156,53.75,51.40587615966797,618100.0,0.0018639218816665,0.0018621869348117,0.9599990844726562,76.68250930519318,WST,618100.0,31773972.05429077,,30.044182621502213,0.18639218816665082,1.8674890035739775,4.715943167444941,음봉,50.23717117309571,48.70886173248291,,True,False,0,1.0285715375627775,0.08953470519166533,False,76.68250930519318,0.47836281769134814,0.26941685208139016,50.75557097417217
2015-02-23,53.34999847412109,54.18999862670898,53.0099983215332,54.13999938964844,51.77887344360352,381600.0,0.0072559269834642,0.0072297293941358,1.180000305175774,78.81245751347501,WST,381600.0,19758818.106079105,,-38.26241708461414,0.7255926983464223,2.2789223223657156,3.7819067773781816,음봉,50.77083587646485,48.8733606338501,,True,False,0,1.0478572845458964,0.09686526152441625,False,78.81245751347501,0.5834017617872362,0.29900792995014286,50.79334062537731
2015-02-24,52.70000076293945,54.77999877929688,51.459999084472656,54.72999954223633,52.34314727783203,642000.0,0.0108977618998047,0.0108388092074793,3.319999694824226,78.56289158075542,WST,642000.0,33604300.552368164,,68.23899371069182,1.0897761899804737,6.342759019059381,1.7789636159991067,음봉,51.38292694091797,49.03307819366455,,True,False,0,1.2300000871930787,0.1080577620005122,True,78.56289158075542,0.6962837296163116,0.32902275696297223,53.93472897967241
2015-02-25,54.79999923706055,54.97999954223633,54.54999923706055,54.90999984741211,52.51528930664063,310000.0,0.0032887214040624,0.003283325387253,0.4300003051757812,78.41030173531405,WST,310000.0,16279739.685058596,,-51.71339563862929,0.32887214040624446,0.8188097425589297,4.693741372080281,음봉,51.870684814453135,49.23152866363525,,True,False,0,1.1900002615792395,0.11111876618312108,False,78.41030173531405,0.7875725001418132,0.33585036542996977,53.67085757554477
2015-02-26,54.91999816894531,55.09999847412109,54.619998931884766,54.95000076293945,52.55355453491211,373500.0,0.000728649290077,0.0007283839540665,0.479999542236321,74.75716983783298,WST,373500.0,19628752.618789673,,20.483870967741936,0.07286492900770991,0.9133531432539927,4.579064295472903,음봉,52.11934814453125,49.47732048034668,,True,False,0,1.1471429552350705,0.11134014326567646,False,74.75716983783298,0.851961099484619,0.31988761299382507,53.19035694776465
2015-02-27,54.720001220703125,55.09000015258789,54.59000015258789,54.720001220703125,52.33358001708984,347800.0,-0.0041857210186637,-0.0041945056708586,0.5,76.67132100585923,WST,347800.0,18201619.129943844,,-6.880856760374831,-0.41857210186637683,0.9554095092228012,4.122359952554327,음봉,52.30488891601563,49.693942832946775,,True,False,0,1.1221427917480449,0.11085479711686871,False,76.67132100585923,0.8766542078455828,0.27545565940339234,49.146706702298495
2015-03-02,54.72999954223633,55.5,54.43000030517578,55.310001373291016,52.89784622192383,295700.0,0.010782105956629,0.0107243935226415,1.0699996948242188,92.28373879200132,WST,295700.0,15641893.127822876,,-14.979873490511785,1.0782105956629096,2.0227660883114575,4.579124004824296,음봉,52.528683471679685,49.980859375,,True,False,0,1.088571275983536,0.1171069027401113,False,92.28373879200133,0.9256461223019201,0.25940078560417346,53.78058109414712
2015-03-03,55.040000915527344,55.040000915527344,54.4900016784668,54.709999084472656,52.32401657104492,213300.0,-0.0108478830777249,-0.0109071503675014,0.5499992370605469,82.5672676565944,WST,213300.0,11160712.734603882,,-27.86608048698005,-1.0847883077724996,1.051141087981586,4.049606641103068,음봉,52.52485733032226,50.24482307434082,,True,False,0,1.065713882446287,0.1043095799180145,False,82.5672676565944,0.9120262994228696,0.19652950400393565,40.301059940943894
2015-03-04,54.59999847412109,54.810001373291016,54.20000076293945,54.52000045776367,52.14229202270508,188800.0,-0.0034730618987,-0.0034791069788596,0.6100006103515625,78.6774260539354,WST,188800.0,9844464.733886719,,-11.486169714017812,-0.3473061898700003,1.169876863268575,4.349784386269093,음봉,52.45025787353516,50.466704750061034,,True,False,0,1.0371426173618847,0.10385097291166241,False,78.6774260539354,0.8776935163441948,0.12970710148925746,31.892337333735693
2015-03-05,54.52999877929688,55.040000915527344,54.40999984741211,54.790000915527344,52.40052795410156,164700.0,0.0049525235922509,0.0049403001884699,0.6300010681152344,83.14039615905689,WST,164700.0,8630366.954040527,,-12.764830508474578,0.4952523592250957,1.2022800011997248,4.579213271929224,음봉,52.41965255737305,50.690021705627444,,True,False,0,1.040714263916014,0.10339345321995813,False,83.14039615905689,0.8594600662815779,0.08915128739310385,37.13038835627568
2015-03-06,54.29999923706055,54.7599983215332,53.56999969482422,53.91999816894531,51.568458557128906,225200.0,-0.0158790269766265,-0.0160064494219901,1.1899986267089844,70.23601343694955,WST,225200.0,11613216.86706543,,36.73345476624166,-1.5879026976626576,2.307609457417992,3.6249086738644327,음봉,52.26662826538086,50.81148262023926,,True,False,0,1.0649999891008635,0.10314629917631744,False,70.23601343694955,0.7744061562620601,0.0032770895251317267,7.055747793472449
