Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-01-22,73.08000183105469,73.72000122070312,72.05999755859375,73.01000213623047,65.05470275878906,347700.0,0.0034362441380852,0.0034303537412345,1.660003662109375,25.422116909978115,NDSN,347700.0,22619520.149230957,,,,2.551704322229194,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-01-23,72.86000061035156,73.48999786376953,72.2300033569336,72.5,64.60023498535156,263300.0,-0.0069859326715023,-0.0070104485433529,1.2599945068359375,24.261293035185503,NDSN,263300.0,17009241.871643066,,-24.273799252228933,-0.6985932671502382,1.9504487980912883,11.998053208394658,음봉,,,,False,False,0,,,False,,-0.010196392352753492,-0.004531729934557108,
2015-01-26,72.18000030517578,73.76000213623047,71.94000244140625,73.52999877929688,65.51801300048828,297100.0,0.0142070383388672,0.0141070641484967,1.8199996948242188,38.75657819433391,NDSN,297100.0,19465401.66244507,,12.83706798328903,1.4207038338867273,2.777861555127832,11.733340167482316,음봉,,,,False,False,0,,,False,,0.015468013625451249,0.012471743238874015,
2015-01-27,72.62000274658203,73.94999694824219,72.62000274658203,73.38999938964844,65.39325714111328,271900.0,-0.0019041459540916,-0.0019059611446233,1.3299942016601562,42.49994162015739,NDSN,271900.0,17780426.6166687,,-8.48199259508583,-0.19041459540916073,2.0338399703659626,10.839751422316212,음봉,,,,False,False,0,,,False,,0.02225734405189428,0.012736319713651379,
2015-01-28,73.69000244140625,74.47000122070312,72.41999816894531,72.51000213623047,64.60916137695312,150300.0,-0.0119904681069509,-0.0120629336157782,2.0500030517578125,42.02241418622304,NDSN,150300.0,9710756.954956055,,-44.7223243839647,-1.1990468106950924,3.172929361824334,12.68746299391277,음봉,65.03507385253906,,,False,False,0,,,False,,-0.005722983457403075,-0.010709260117264856,
2015-01-29,72.55000305175781,73.83999633789062,72.0199966430664,73.68000030517578,65.65167999267578,248900.0,0.0161357707406264,0.0160069728469739,1.8199996948242188,40.4845872840773,NDSN,248900.0,16340703.150177002,,65.60212907518297,1.6135770740626443,2.7722058217356524,12.290581560833077,음봉,65.1544692993164,,,False,False,0,,,False,,0.022143324612144966,0.012506534043801535,
2015-01-30,73.18000030517578,74.19999694824219,72.6500015258789,72.86000061035156,64.92101287841797,390900.0,-0.0111294503710998,-0.0111918460891814,1.5499954223632812,42.136900521859616,NDSN,390900.0,25377623.934173584,,57.051024507834484,-1.1129450371099803,2.3875096115121677,11.467064229490962,음봉,65.21862487792968,,,False,False,0,,,False,,0.00653239684444884,-0.002318754490065319,
2015-02-02,73.02999877929688,73.62000274658203,72.0999984741211,73.45999908447266,65.45561981201172,342500.0,0.0082347287864246,0.0082010083996792,1.5200042724609375,50.61549525382193,NDSN,342500.0,22418549.785614014,,-12.381683294960343,0.8234728786424617,2.322190633632962,12.490541261371199,음봉,65.20614624023438,,,False,False,0,,,False,,0.021385561692426336,0.009522155839266855,
2015-02-03,73.73999786376953,75.41000366210938,73.38999938964844,75.30999755859375,67.10404205322266,616800.0,0.0251838153231944,0.0248719285349352,2.020004272460937,59.08145719897393,NDSN,616800.0,41389773.138427734,,80.08759124087592,2.518381532319447,3.010257222446896,12.656480949306589,음봉,65.54830322265624,,,False,False,0,,,False,,0.1131299363146212,0.07787345953901584,
2015-02-04,75.12999725341797,75.44999694824219,74.33000183105469,74.43000030517578,66.3199462890625,189400.0,-0.0116847769548407,-0.0117535804552875,1.1199951171875,55.673168832088365,NDSN,189400.0,12560997.827148438,,-69.29312581063553,-1.1684776954840714,1.6887756698503387,11.960464607824422,음봉,65.89046020507813,,,False,False,0,,,False,,0.1361767635447677,0.0783082841182629,
2015-02-05,75.01000213623047,75.55999755859375,74.80999755859375,75.36000061035156,67.14861297607422,193800.0,0.0124949842902448,0.0124175661988746,0.75,65.43317642703857,NDSN,193800.0,13013401.194763184,,2.323125659978875,1.249498429024487,1.116925527958758,13.103231129427398,음봉,66.18984680175781,,,False,False,0,,,False,,0.19506869070077926,0.10718158900069999,
2015-02-06,76.12000274658203,76.18000030517578,74.93000030517578,75.75,67.4961166381836,207300.0,0.0051751428169215,0.0051617977871556,1.25,65.60077857039741,NDSN,207300.0,13991944.979095459,,6.965944272445812,0.5175142816921552,1.8519583974003857,13.360499007930985,음봉,66.70486755371094,,,False,False,0,,,False,,0.25468013990327165,0.1309728886270781,
2015-02-09,75.22000122070312,76.13999938964844,75.08999633789062,75.69999694824219,67.4515380859375,115100.0,-0.0006604609934088,-0.0006606791938513,1.0500030517578125,67.36297833621298,NDSN,115100.0,7763672.033691406,,-44.47660395561988,-0.06604609934088845,1.556677700099355,11.443450330518736,음봉,67.10405120849609,,,False,False,0,,,False,,0.2929930078338714,0.1334590089681375,
2015-02-10,76.31999969482422,76.31999969482422,75.0,75.72000122070312,67.46936798095703,160300.0,0.0002643363743137,0.0002643014436098,1.3199996948242188,65.54589500590455,NDSN,160300.0,10815339.687347412,,39.27019982623805,0.026433637431377832,1.9564429522991582,13.147901234791327,음봉,67.17711639404297,,,False,False,0,1.4657140459333147,,False,,0.31889868472565297,0.12602547467352235,-102.06934392391503
2015-02-11,75.68000030517578,76.33999633789062,75.22000122070312,76.0999984741211,67.80796813964844,102500.0,0.0050185761157117,0.0050060250374432,1.1199951171875,66.00998727633771,NDSN,102500.0,6950316.734313965,,-36.05739238927011,0.501857611571177,1.6517160857569193,12.169422317007875,음봉,67.47472076416015,,,False,False,0,1.4271420070103236,,False,66.00998727633771,0.35445969170164915,0.1280906557165671,-93.91000076294051
2015-02-12,76.05000305175781,76.75,75.94000244140625,76.66999816894531,68.31586456298828,188200.0,0.0074902174076922,0.0074623050225209,0.80999755859375,71.47262390909644,NDSN,188200.0,12857045.710754395,,83.60975609756099,0.749021740769229,1.1856653850101242,12.1549651733188,음봉,67.70817108154297,,,False,False,0,1.3949993678501673,,False,71.47262390909644,0.4077917419383965,0.14408726554058615,-75.34594008146485
2015-02-13,76.61000061035156,78.36000061035156,76.61000061035156,78.04000091552734,69.53656768798828,163100.0,0.0178685160878626,0.0177107507373318,1.75,72.43763961756503,NDSN,163100.0,11341414.189910889,,-13.336875664187032,1.7868516087862663,2.51666146056026,12.140863766301251,음봉,68.1162612915039,,,False,False,0,1.3899993896484375,,False,72.43763961756503,0.5189468678395173,0.2030179226627018,-39.17077919655546
2015-02-17,77.83000183105469,78.33000183105469,77.27999877929688,77.68000030517578,69.2158432006836,133400.0,-0.0046123140380437,-0.0046229835785919,1.0500030517578125,70.88637250422701,NDSN,133400.0,9233393.482971191,,-18.209687308399758,-0.4612314038043741,1.5169981368477243,11.92672347631419,음봉,68.46912231445313,,,False,False,0,1.3700000217982702,,False,70.88637250422701,0.577481385270147,0.20828232295590487,-44.22952188756397
2015-02-18,77.33999633789062,78.83000183105469,77.33999633789062,78.26000213623047,69.73265075683594,153200.0,0.00746660782061,0.0074388706870674,1.4900054931640625,78.83671678143308,NDSN,153200.0,10683042.095947266,,14.842578710644672,0.7466607820610038,2.136740073684918,11.737418431285967,음봉,68.92177886962891,,,False,False,0,1.3300001961844308,,False,78.83671678143308,0.6485942791812107,0.22269909628549783,-33.58801973110046
2015-02-19,77.87000274658203,78.56999969482422,77.61000061035156,78.29000091552734,69.75935363769531,143400.0,0.0003829322500945,0.0003828589502524,0.9599990844726562,76.10431622236725,NDSN,143400.0,10003491.311645508,,-6.396866840731075,0.03829322500945587,1.3761582274092476,11.669357039246616,음봉,69.31205596923829,66.9280776977539,,True,False,0,1.2685715811593192,0.07708451863270666,False,76.10431622236725,0.6973182024658939,0.21650525696117673,-34.77925213832663
2015-02-20,78.0199966430664,78.51000213623047,77.5,78.45999908447266,70.10782623291016,138200.0,0.0049953529819768,0.0049829176018183,1.0100021362304688,84.64522388942001,NDSN,138200.0,9688901.585388184,,-3.6262203626220346,0.49953529819768416,1.4406410674823513,11.841627788402207,음봉,69.67044830322266,67.18073387145996,,True,False,0,1.2300006321498327,0.0819817071081201,False,84.64522388942001,0.7496606718281953,0.21457762774915468,-29.60135583228944
2015-02-23,78.37999725341797,78.61000061035156,77.52999877929688,78.5999984741211,70.23295593261719,221300.0,0.0017848178503114,0.0017832269556222,1.0800018310546875,83.75668341090888,NDSN,221300.0,15542553.147888184,,60.13024602026049,0.1784817850311482,1.5377422418200104,11.799211963905783,음봉,69.80972595214844,67.46236991882324,,True,False,0,1.1985718863351005,0.08336194774110538,False,83.75668341090888,0.7896455218611322,0.20327152177013386,-58.033861032884914
2015-02-24,78.62999725341797,79.12999725341797,77.83000183105469,78.41000366210938,70.06314086914062,411500.0,-0.0024178829044229,-0.0024208107036285,1.2999954223632812,76.43219991304099,NDSN,411500.0,28830982.467651367,,85.94667871667421,-0.24178829044229078,1.8554626672979566,11.955984493742596,음봉,69.97918548583985,67.68962631225585,,True,False,0,1.1471426827566964,0.08308207419732529,False,76.43219991304099,0.799757402851327,0.17045330765547595,-88.89302148153446
2015-02-25,77.72000122070312,80.5,77.41999816894531,78.5999984741211,70.23295593261719,552300.0,0.0024237432317477,0.0024208107036286,3.0800018310546875,89.26165557195436,NDSN,552300.0,38789661.56158447,,34.21628189550425,0.24237432317477658,4.385408232012474,10.928514275235655,음봉,70.0792465209961,67.93161125183106,,True,False,0,1.2871431623186385,0.08278612051193583,True,89.26165557195436,0.8098456261130877,0.14426189901608844,-80.44006436041833
2015-02-26,78.37999725341797,78.62000274658203,77.08999633789062,77.55000305175781,69.2947006225586,290800.0,-0.0133591886828566,-0.0134492254216295,1.5300064086914062,71.06967797605493,NDSN,290800.0,20150898.94104004,,-47.34745609270325,-1.3359188682856682,2.2079702992371675,11.600026244968538,음봉,69.98631591796875,68.16588821411133,,True,False,0,1.342857905796596,0.07792670488667629,False,71.06967797605493,0.7429542199035097,0.06183771306244901,-101.17235173017419
2015-02-27,76.94000244140625,77.4800033569336,76.66999816894531,76.93000030517578,68.74068450927734,170100.0,-0.0079950718929997,-0.0080272038598053,0.8100051879882812,61.74265328334744,NDSN,170100.0,11692790.435028076,,-41.50618982118295,-0.799507189299975,1.1783490283384677,11.033025253245356,음봉,69.71288757324218,68.32033843994141,,True,False,0,1.311429704938616,0.07775053776802945,False,61.742653283347444,0.6432747264633889,-0.03025048100760519,-113.80573619495739
2015-03-02,76.97000122070312,77.94000244140625,76.95999908447266,77.91999816894531,69.62533569335938,172100.0,0.012869397364855,0.0127872903653174,0.9800033569335938,67.70360852286424,NDSN,172100.0,11982520.272827148,,1.1757789535567387,1.286939736485504,1.4075384300474736,11.971537336546511,음봉,69.59136352539062,68.55555458068848,,True,False,0,1.306429726736886,0.06968561701273443,False,67.70360852286424,0.6207994782426312,-0.042155024988115186,-97.72116921164773
2015-03-03,77.94000244140625,78.33999633789062,77.30000305175781,77.44999694824219,69.20533752441406,151300.0,-0.0060322605954109,-0.0060505281796237,1.0399932861328125,63.26871692836291,NDSN,151300.0,10470767.567443848,,-12.085996513654852,-0.6032260595410954,1.5027645602709856,11.942013155478257,음봉,69.41980285644532,68.7430404663086,,True,False,0,1.2864292689732142,0.0569222661233973,False,63.26871692836291,0.5660073395480936,-0.07752015364366771,-113.91411149322312
2015-03-04,77.02999877929688,77.69000244140625,76.1500015258789,76.43000030517578,68.2939224243164,120500.0,-0.0131697226355717,-0.0132572124258945,1.5400009155273438,53.41528516384468,NDSN,120500.0,8229417.652130127,,-20.356906807666885,-1.3169722635571701,2.2549604135477486,11.30644186530042,음봉,69.03199615478516,68.80253448486329,,True,False,0,1.316429683140346,0.056873045053530094,False,53.41528516384468,0.45097365505695564,-0.15398338562347313,-167.67728313099812
2015-03-05,76.55999755859375,76.9800033569336,75.9000015258789,76.5,68.35649108886719,155800.0,0.0009161673883957,0.0009157479632101,1.0800018310546875,50.30458891079005,NDSN,155800.0,10649941.311645508,,29.294605809128637,0.09161673883957278,1.5799550472106971,12.103676053221047,음봉,68.84435424804687,68.90436172485352,,False,False,0,1.3357157026018416,0.04476266638764116,False,50.30458891079005,0.3604814168184305,-0.19551989483248067,-163.98941172372957
2015-03-06,76.1500015258789,76.61000061035156,75.06999969482422,75.41000366210938,67.38253021240234,177300.0,-0.0142482573483568,-0.0143507383825513,1.5400009155273438,33.23010069043512,NDSN,177300.0,11946922.606658936,,13.799743260590503,-1.4248257348356885,2.2854602085629208,11.40127340193593,음봉,68.57272338867188,68.91605758666992,,False,False,0,1.3207157679966517,0.04136083548641916,False,33.23010069043512,0.21439491992060766,-0.2732173841916996,-141.57401566063106
