Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-08-26,10.300000190734863,10.300000190734863,10.300000190734863,10.300000190734863,6.474172115325928,2000.0,0.0,0.0,0.0,42.16422885232741,AMCR,2000.0,12948.344230651855,,,,0.0,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-08-27,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,5.908466339111328,9100.0,-0.0873788595881529,-0.0914344457211473,0.0,31.564264632837705,AMCR,9100.0,53767.043685913086,,355.0,-8.737885958815294,0.0,45.192303372321604,음봉,,,,False,False,0,,,False,,-0.012692116774046802,-0.005640940788465246,
2015-09-18,9.399999618530272,9.399999618530272,9.399999618530272,9.399999618530272,6.0349440574646,3100.0,0.0214061841253199,0.021180289770861,0.0,43.77252801143856,AMCR,3100.0,18708.32657814026,,-65.93406593406593,2.1406184125319916,0.0,59.09373226528516,음봉,,,,False,False,0,,,False,,-0.012250209510129118,-0.0030682820800608576,
2015-10-15,9.4399995803833,9.4399995803833,9.4399995803833,9.4399995803833,6.060622692108154,600.0,0.0042549913303326,0.0042459644518562,0.0,46.79528344211236,AMCR,600.0,3636.3736152648926,,-80.64516129032258,0.42549913303326914,0.0,56.42232124267997,음봉,,,,False,False,0,,,False,,-0.010821882566639296,-0.0010844147786540186,
2015-11-05,9.43000030517578,9.43000030517578,9.43000030517578,9.43000030517578,6.054204940795898,100.0,-0.0010589260606196,-0.001059487118935,0.0,43.766044610980416,AMCR,100.0,605.4204940795898,,-83.33333333333334,-0.1058926060619636,0.0,55.5945780530945,음봉,6.106482028961182,,,False,False,0,,,False,,-0.0100733002963862,-0.00023592992974762542,
2015-11-12,9.65999984741211,9.65999984741211,9.65999984741211,9.65999984741211,6.201868534088135,100.0,0.0243902535074778,0.0240975609554078,0.0,44.263557165969054,AMCR,100.0,620.1868534088135,,0.0,2.439025350747781,0.0,59.55852076164084,음봉,6.052021312713623,,,False,False,0,,,False,,-0.0031197745664313103,0.004896753847249706,
2015-12-09,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,6.118404388427734,1000.0,-0.0134579030822155,-0.0135492814266042,0.0,41.27584502935986,AMCR,1000.0,6118.404388427734,,900.0,-1.3457903082215505,0.0,53.66336259129353,음봉,6.094008922576904,,,False,False,0,,,False,,-0.0023877401907430595,0.004204292086117925,
2015-12-21,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,6.009262561798096,1300.0,-0.0178382826143476,-0.0179993025307559,0.0,25.34166184538894,AMCR,1300.0,7812.041330337524,,30.000000000000004,-1.7838282614347611,0.0,52.98105621100528,음봉,6.088872623443604,,,False,False,0,,,False,,-0.007049261360921655,-0.00034734833696606,
2015-12-22,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,6.118404388427734,300.0,0.0181622662526799,0.0179993025307559,0.0,32.46080948567804,AMCR,300.0,1835.5213165283203,,-76.92307692307692,1.8162266252679915,0.0,58.588506242929384,음봉,6.10042896270752,,,False,False,0,,,False,,-0.00475509629892823,0.001497092403338467,
2015-12-23,9.529999732971191,9.529999732971191,9.529999732971191,9.529999732971191,6.118404388427734,10400.0,0.0,0.0,0.0,34.68296853314361,AMCR,10400.0,63631.40563964844,,3366.6666666666665,0.0,0.0,55.75955964918078,음봉,6.113268852233887,,,False,False,0,,,False,,-0.003058495902179992,0.002478120219254667,
