Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,news_sentiment_score,positive_keywords_count,title,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-01-22,104.37999725341795,106.30999755859376,103.54000091552734,106.06999969482422,82.47134399414062,5804100.0,0.0245339940080544,0.0242378692181332,2.7699966430664205,56.35836319756335,HD,,,,5804100.0,478671927.6763916,,,,3.3587383312962884,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-01-23,106.20999908447266,106.4800033569336,105.30999755859376,105.37000274658205,81.92707061767578,4072300.0,-0.006599545370614,-0.0066214186591164,1.1700057983398295,54.51999862827356,HD,,,,4072300.0,333631609.6763611,,-29.837528643545074,-0.6599545370614024,1.4281064726454415,28.784125419392463,음봉,,,,False,False,0,,,False,,-0.01221126165144426,-0.0054272274006418935,
2015-01-26,105.36000061035156,106.5,105.05999755859376,106.36000061035156,82.69681549072266,4192300.0,0.0093954887834204,0.0093516257079952,1.4400024414062358,62.57381075416156,HD,,,,4192300.0,346689859.5817566,,2.946737715787151,0.9395488783420447,1.741303377719282,28.602182179842423,음봉,,,,False,False,0,,,False,,0.008310171335509153,0.00890805575585598,
2015-01-27,104.77999877929688,105.80999755859376,104.4000015258789,105.16000366210938,81.7637939453125,4606500.0,-0.0112824362083788,-0.0113465657060178,1.409996032714858,59.94332245020552,HD,,,,4606500.0,376644916.80908203,,9.880018128473633,-1.1282436208378877,1.7244748129690877,26.70378920582694,음봉,,,,False,False,0,,,False,,-0.016246327375682768,-0.010347479894585284,
2015-01-28,105.30999755859376,107.43000030517578,104.5999984741211,104.73999786376952,81.4372329711914,4917300.0,-0.0039939557396212,-0.0040019528814354,2.8300018310546875,50.9099657294772,HD,,,,4917300.0,400451305.6892395,,6.746987951807237,-0.39939557396212466,3.4750712024508577,28.797836398137395,음봉,82.05925140380859,,,False,False,0,,,False,,-0.042242548097092936,-0.02553227135136092,
2015-01-29,105.13999938964844,107.73999786376952,104.51000213623048,107.62000274658205,83.67647552490234,6529300.0,0.0274965451552495,0.0271253050032806,3.229995727539034,52.40633180864366,HD,,,,6529300.0,546348811.6447449,,32.782217883798026,2.7496545155249574,3.860100114491293,29.105564560183346,음봉,82.30027770996094,,,False,False,0,,,False,,0.03867553992667183,0.04037318096234556,
2015-01-30,106.36000061035156,106.86000061035156,104.37999725341795,104.41999816894533,81.18843841552734,7000000.0,-0.0297340093947259,-0.0301850279565115,2.480003356933608,48.82915248005726,HD,,,,7000000.0,568319068.9086914,,7.20904231694055,-2.9734009394725924,3.0546262563159554,27.10860482967945,음봉,82.15255126953124,,,False,False,0,,,False,,-0.022809348360979698,-0.015768897410372525,
2015-02-02,104.77999877929688,105.0,101.56999969482422,104.43000030517578,81.19621276855469,5012800.0,9.575689813812184e-05,9.575231373900754e-05,3.430000305175781,50.02549438848243,HD,,,,5012800.0,407020375.36621094,,-28.38857142857143,0.009575689813812183,4.224335333167333,29.057783132896947,음봉,81.85243072509766,,,False,False,0,,,False,,-0.0633003627461477,-0.042739597023196324,
2015-02-03,104.88999938964844,107.31999969482422,104.80999755859376,107.23999786376952,83.38103485107422,5969200.0,0.0269079309000193,0.0265522783396443,2.5100021362304545,58.076367480398766,HD,,,,5969200.0,497718073.2330322,,19.079157357165656,2.6907930900019306,3.0102794247079525,29.18090119379284,음봉,82.17587890625,,,False,False,0,,,False,,0.018020489545804708,0.029668793899079046,
2015-02-04,107.08999633789062,109.0,106.75,108.41000366210938,84.2907485961914,6765200.0,0.0109103196757154,0.01085123152988,2.25,63.22782435305752,HD,,,,6765200.0,570243772.4029541,,13.335120284125178,1.091031967571543,2.6693320886008407,28.43447737145824,음봉,82.74658203125,,,False,False,0,,,False,,0.12230390094832444,0.1039391353991943,
