Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,news_sentiment_score,positive_keywords_count,title,volume_today,value_today,volume_ratio_3m,volume_change_pct,price_change_pct,intraday_range_pct,gap_open_pct,candle_type,ma5,ma20,ma60,ma5_cross_ma20,price_above_ma60,ma_alignment_score,atr_14,bollinger_band_width,volatility_spike,rsi_14,macd,macd_signal_diff,stochastic_k
2015-01-22,91.04000091552734,91.69000244140624,89.87000274658203,91.62000274658205,68.340087890625,7211200.0,0.0098091868967336,0.0097613891401865,1.8199996948242043,63.32735206863314,PG,,,,7211200.0,492814041.796875,,,,2.663150942587352,,음봉,,,,False,False,0,,,False,,0.0,0.0,
2015-01-23,91.16999816894533,91.19000244140624,89.94999694824219,90.08000183105467,67.19137573242188,6745700.0,-0.016808760328807,-0.0169516307871006,1.2400054931640483,51.66606127093965,PG,,,,6745700.0,453252863.27819824,,-6.455236299090306,-1.680876032880707,1.8454831139373562,33.406322676755245,음봉,,,,False,False,0,,,False,,-0.025772388164810422,-0.011454394739915743,
2015-01-26,89.94999694824219,89.94999694824219,88.73999786376953,89.58000183105469,66.81843566894531,9371700.0,-0.0055504156509866,-0.0055658764436931,1.2099990844726562,51.21904791927089,PG,,,,9371700.0,626202333.5586548,,38.92850260165734,-0.5550415650986684,1.810876103816088,33.87134281407277,음봉,,,,False,False,0,,,False,,-0.04440398705466464,-0.017755668371667525,
2015-01-27,87.0999984741211,87.20999908447266,86.0199966430664,86.48999786376953,64.51359558105469,14417400.0,-0.0344940743496308,-0.0351030397420658,1.19000244140625,38.86051019103417,PG,,,,14417400.0,930118312.9302979,,53.83975159256058,-3.449407434963081,1.8445762179091916,30.353243984432112,음봉,,,,False,False,0,,,False,,-0.13500514799531516,-0.0716505863203404,
2015-01-28,86.62999725341797,86.91000366210938,85.01000213623047,85.1500015258789,63.514068603515625,14033400.0,-0.0154932765494872,-0.0156145516215402,1.9000015258789065,32.13907086510751,PG,,,,14033400.0,891318330.3405762,,-2.6634483332639736,-1.549327654948729,2.9914656195930385,34.28176878558303,음봉,66.0755126953125,,,False,False,0,,,False,,-0.2211677442460882,-0.11086732864110589,
2015-01-29,85.77999877929688,86.11000061035156,85.1500015258789,85.66999816894531,63.90193939208984,12054500.0,0.0061068484054371,0.0060882771761493,0.9599990844726562,29.169986441963445,PG,,,,12054500.0,770305928.4019469,,-14.101358188322145,0.6106848405437182,1.5023003896365164,35.05669006149732,음봉,65.18788299560546,,,False,False,0,,,False,,-0.25222034928347625,-0.10345174105595134,
2015-01-30,85.08999633789062,85.22000122070312,84.25,84.29000091552734,62.87258529663086,14685300.0,-0.0161083388900462,-0.0162394884894028,0.970001220703125,27.86979432681717,PG,,,,14685300.0,923302776.8566132,,21.824215023435233,-1.6108338890046259,1.54280473138919,33.157142251653745,음봉,64.32412490844726,,,False,False,0,,,False,,-0.3144217548042434,-0.1237307544019687,
2015-02-02,84.58000183105469,85.13999938964844,83.68000030517578,85.12000274658203,63.4916877746582,10278700.0,0.009846938456665,0.0097987732863904,1.4599990844726562,33.37743445757859,PG,,,,10278700.0,652612011.1293793,,-30.00687762592524,0.9846938456665066,2.2995121655206554,34.526044112881515,음봉,63.658775329589844,,,False,False,0,,,False,,-0.32162982741137114,-0.09947176457362292,
2015-02-03,85.94999694824219,86.0,85.12000274658203,85.94999694824219,64.11078643798828,10747900.0,0.0097508616486516,0.009703628789718,0.8799972534179688,35.700783393507464,PG,,,,10747900.0,689056321.5568542,,4.564779592750057,0.9750861648651687,1.372619651560746,35.372046264216486,음봉,63.57821350097656,,,False,False,0,,,False,,-0.2910118088841358,-0.05294818912447649,
2015-02-04,85.88999938964844,86.4800033569336,85.55000305175781,85.79000091552734,63.991455078125,9212800.0,-0.001861330463926,-0.0018630648920373,0.9300003051757812,36.1120432059848,PG,,,,9212800.0,589540477.34375,,-14.2827901264433,-0.1861330463926003,1.4533195159265802,33.97121477011718,음봉,63.67369079589844,,,False,False,0,,,False,,-0.2712049965860075,-0.02571578456296164,
2015-02-05,86.23999786376953,86.77999877929688,86.0999984741211,86.69999694824219,64.67021179199219,6531300.0,0.0106069898401046,0.0105511303766924,0.6800003051757812,40.72485306017263,PG,,,,6531300.0,422380554.2770386,,-29.106243487321994,1.0606989840104664,1.0514892194306724,34.7679901300604,음봉,63.827345275878905,,,False,False,0,,,False,,-0.21692770054353616,0.02231241596644376,
2015-02-06,86.55999755859375,86.61000061035156,85.1500015258789,85.61000061035156,63.8571891784668,8429800.0,-0.0125718254354946,-0.0126515194703731,1.4599990844726562,31.252794866312755,PG,,,,8429800.0,538303333.3366394,,29.067720055731638,-1.2571825435494621,2.286350375354418,33.848328558144715,음봉,64.02426605224609,,,False,False,0,,,False,,-0.21884316140601356,0.016016544562902274,
2015-02-09,85.30999755859375,85.43000030517578,84.58999633789062,85.05000305175781,63.43947219848633,8811500.0,-0.0065414244716134,-0.0065629133518601,0.8400039672851562,30.12150263274816,PG,,,,8811500.0,558996909.2769623,,4.527984056561252,-0.6541424471613433,1.324103020051921,33.594977568102905,음봉,64.01382293701172,,,False,False,0,,,False,,-0.24095674245121756,-0.004806691733059809,
2015-02-10,85.33000183105469,85.56999969482422,84.81999969482422,85.38999938964844,63.69308090209961,7059300.0,0.0039976483855319,0.0039896790213082,0.75,30.901126623199616,PG,,,,7059300.0,449628566.0121918,,-19.885377064064002,0.399764838553196,1.1775219370417935,34.506166072880205,음봉,63.93028182983399,,,False,False,0,1.163572038922989,,False,,-0.23968133792310198,-0.0027925392869209142,-249.52452025789484
2015-02-11,85.94999694824219,86.19999694824219,85.1500015258789,85.63999938964844,63.87956237792969,7184600.0,0.0029278137152246,0.0029235360161524,1.0499954223632812,27.586117002271067,PG,,,,7184600.0,458949103.86047363,,1.774963523295514,0.29278137152246586,1.6437110450932793,34.94400919364051,음봉,63.90790328979492,,,False,False,0,1.1085717337472087,,False,27.586117002271067,-0.22459527210843078,0.009745158493047995,-263.65422496650126
2015-02-12,86.05999755859375,86.1500015258789,85.41000366210938,86.02999877929688,64.17044067382812,6074600.0,0.004553542401833,0.0045432063927233,0.7399978637695312,33.38781784496413,PG,,,,6074600.0,389809758.9172363,,-15.44971188375136,0.4553542401833033,1.1531755992309072,34.72227165464643,음봉,63.80794906616211,,,False,False,0,1.0728569030761719,,False,33.38781784496413,-0.1926834677588829,0.03308427043448464,-311.1574174911568
2015-02-13,86.02999877929688,86.1500015258789,85.5,85.9000015258789,64.07350158691406,6272000.0,-0.0015106501669015,-0.0015117923493018,0.6500015258789062,34.43302180685356,PG,,,,6272000.0,401869001.953125,,3.2495966812629673,-0.15106501669015504,1.0144623124696812,34.06484025344111,음봉,63.85121154785156,,,False,False,0,1.0328570774623327,,False,34.43302180685356,-0.1719541141556249,0.04280296114365964,-555.425084939181
2015-02-17,86.05999755859375,86.05999755859375,85.0,85.48999786376953,63.767669677734375,10310400.0,-0.0047731418075354,-0.0047845696277985,1.05999755859375,44.529345804432914,PG,,,,10310400.0,657470181.4453125,,64.38775510204083,-0.4773141807535408,1.6622805317345117,34.31449105658066,음봉,63.91685104370117,,,False,False,0,1.0235710144042969,,False,44.529345804432914,-0.1732504942391131,0.03305297827879253,-616.4801836721679
2015-02-18,85.76000213623047,86.38999938964844,85.5199966430664,86.26000213623047,64.342041015625,8132300.0,0.0090072499245048,0.0089669266028482,0.8700027465820312,56.47626095051681,PG,,,,8132300.0,523248780.1513672,,-21.12527157045313,0.9007249924504857,1.3521528581456677,34.48821725749077,음봉,64.04664306640625,,,False,False,0,0.9499996730259487,,False,56.47626095051681,-0.13529425384909644,0.05659971205953984,-623.8054454214996
2015-02-19,86.11000061035156,86.30000305175781,85.05000305175781,85.20999908447266,63.55879211425781,7271600.0,-0.0121732057143941,-0.0122479060302875,1.25,47.47230193226132,PG,,,,7271600.0,462174112.7380371,,-10.583721702347425,-1.2173205714394175,1.9666830636946513,33.83162742605627,음봉,63.982489013671874,64.40989894866944,,False,False,0,0.9707140241350446,0.0848860607334812,False,47.47230193226132,-0.1554625286192035,0.029060164846387154,-649.071551450447
