Date,Open,High,Low,Raw_Close,Adj_Close,Volume
,COP,COP,COP,,COP,COP
2015-01-02,68.5,69.4800033569336,68.2300033569336,68.91999816894531,48.73820877075195,5701800
2015-01-05,67.70999908447266,67.9800033569336,65.43000030517578,65.63999938964844,46.418704986572266,10938900
2015-01-06,65.29000091552734,66.5999984741211,62.880001068115234,62.93000030517578,44.50226593017578,18054700
2015-01-07,64.01000213623047,64.2300033569336,62.849998474121094,63.349998474121094,44.79927444458008,12350500
2015-01-08,64.8499984741211,65.48999786376953,63.900001525878906,64.93000030517578,45.916587829589844,10348300
2015-01-09,64.94000244140625,65.33999633789062,64.01000213623047,64.91999816894531,45.90953063964844,7984100
2015-01-12,64.1500015258789,64.2699966430664,62.61000061035156,63.06999969482422,44.601261138916016,8317100
2015-01-13,63.189998626708984,63.83000183105469,61.5099983215332,62.439998626708984,44.15573501586914,10240900
2015-01-14,61.81999969482422,62.779998779296875,60.849998474121094,62.619998931884766,44.283023834228516,10005400
2015-01-15,63.61000061035156,63.869998931884766,61.380001068115234,61.40999984741211,43.42735290527344,9994000
2015-01-16,61.75,63.47999954223633,61.47999954223633,63.08000183105469,44.60832977294922,10031400
2015-01-20,62.810001373291016,63.279998779296875,61.7599983215332,63.189998626708984,44.686126708984375,6890500
2015-01-21,63.88999938964844,64.77999877929688,63.22999954223633,64.54000091552734,45.640804290771484,7979700
2015-01-22,65.0999984741211,65.58000183105469,64.0,65.30000305175781,46.17825698852539,8759500
2015-01-23,65.3499984741211,65.70999908447266,64.63999938964844,64.6500015258789,45.71860122680664,6392900
2015-01-26,64.88999938964844,66.0,63.88999938964844,65.81999969482422,46.54598617553711,5861100
2015-01-27,65.29000091552734,66.1500015258789,65.05999755859375,65.54000091552734,46.347984313964844,5939900
2015-01-28,65.26000213623047,65.44999694824219,62.5,62.58000183105469,44.25474548339844,8679300
2015-01-29,63.18000030517578,63.58000183105469,60.63999938964844,62.81999969482422,44.424468994140625,11360100
2015-01-30,62.22999954223633,63.810001373291016,61.150001525878906,62.97999954223633,44.53761672973633,10524300
2015-02-02,64.47000122070312,65.77999877929688,63.40999984741211,65.7699966430664,46.510616302490234,10075800
2015-02-03,66.93000030517578,67.95999908447266,66.51000213623047,67.73999786376953,47.903770446777344,15631700
2015-02-04,66.62000274658203,66.66000366210938,65.23999786376953,65.87000274658203,46.58134841918945,12243300
2015-02-05,67.0199966430664,67.58999633789062,66.29000091552734,67.56999969482422,47.78353500366211,8707900
2015-02-06,68.23999786376953,68.37999725341797,67.18000030517578,67.48999786376953,47.72696304321289,7653100
2015-02-09,67.97000122070312,68.61000061035156,67.63999938964844,67.8499984741211,47.981536865234375,8070600
2015-02-10,67.86000061035156,68.11000061035156,66.5,67.98999786376953,48.0805549621582,7876600
2015-02-11,67.2300033569336,68.47000122070312,66.80000305175781,67.87999725341797,48.00274658203125,8365400
2015-02-12,68.23999786376953,68.8499984741211,67.62000274658203,68.04000091552734,48.63899612426758,8642800
2015-02-13,68.83000183105469,70.11000061035156,68.69999694824219,69.87999725341797,49.95431137084961,8419200
2015-02-17,69.1500015258789,69.97000122070312,68.5199966430664,69.47000122070312,49.6612434387207,7652700
2015-02-18,68.02999877929688,69.05999755859375,67.61000061035156,67.7300033569336,48.41737747192383,8932600
2015-02-19,66.05999755859375,67.8499984741211,65.41999816894531,67.41999816894531,48.195770263671875,9022600
2015-02-20,67.19000244140625,67.41999816894531,66.33000183105469,67.37999725341797,48.167171478271484,8781600
2015-02-23,66.68000030517578,67.54000091552734,66.51000213623047,66.91999816894531,47.83833312988281,6072800
2015-02-24,67.47000122070312,67.4800033569336,66.76000213623047,67.08999633789062,47.95985412597656,4867500
2015-02-25,67.47000122070312,67.83999633789062,66.95999908447266,67.52999877929688,48.27439880371094,6151800
