Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14
2022-02-07,50.0,50.040000915527344,46.0,46.06999969482422,44.59575653076172,9432500.0,-0.08117261781207119,-0.08465700649118899,4.040000915527344,58.02003171403322
2022-02-08,45.130001068115234,47.560001373291016,44.16999816894531,45.5,44.04399871826172,7277500.0,-0.012372428576683192,-0.012449604299225245,3.390003204345703,56.745313613116565
2022-02-09,44.75,47.45000076293945,43.880001068115234,47.310001373291016,45.79607391357422,4393100.0,0.03978011184951846,0.03900925988469003,3.5699996948242188,54.66590718269548
2022-02-10,45.5099983215332,48.5,45.380001068115234,47.04999923706055,45.54438781738281,2450000.0,-0.005495800724454769,-0.005510958197733554,3.1199989318847656,54.09768605780349
2022-02-11,46.7599983215332,48.90999984741211,46.060001373291016,48.09000015258789,46.55111312866211,3456800.0,0.022104267057357685,0.021863509138580504,2.8499984741210938,61.08826875300879
2022-02-14,48.18999862670898,49.0,46.9900016784668,48.11000061035156,46.57047653198242,2155000.0,0.00041596004947930254,0.000415873562080625,2.009998321533203,63.52081195772574
2022-02-15,47.70000076293945,48.45000076293945,47.20000076293945,48.0,46.463993072509766,2359800.0,-0.002286501393206186,-0.0022891194290398094,1.25,60.9834546089723
2022-02-16,47.720001220703125,48.470001220703125,46.95000076293945,47.20000076293945,45.689598083496094,5855300.0,-0.01666656130490518,-0.01680701116883292,1.5200004577636719,53.59643398813232
2022-02-17,46.31999969482422,47.08000183105469,45.18999862670898,45.290000915527344,43.8407096862793,3142600.0,-0.040466287180684346,-0.04130782833160418,1.8900032043457102,46.51383985365965
2022-02-18,45.150001525878906,45.900001525878906,44.79999923706055,45.40999984741211,43.95687484741211,2018700.0,0.002649709869299244,0.0026462055769772134,1.1000022888183594,43.462906945794415
2022-02-22,45.40999984741211,45.68000030517578,43.4900016784668,43.540000915527344,42.14671325683594,2611100.0,-0.041180397761665266,-0.04205233207693701,2.1899986267089844,34.321629027412726
2022-02-23,43.68999862670898,43.9900016784668,42.18000030517578,43.09000015258789,41.71110916137695,2791200.0,-0.010335422665214145,-0.010389204035782588,1.8100013732910156,21.028087615516355
2022-02-24,43.150001525878906,44.59000015258789,42.220001220703125,44.31999969482422,43.0426025390625,2447900.0,0.031921792646033564,0.031422881868011,2.3699989318847656,24.408103909839042
2022-02-25,44.29999923706055,44.93000030517578,43.7400016784668,43.90999984741211,42.6444206237793,2040700.0,-0.00925087917074352,-0.009293934290985646,1.1899986267089844,29.46315582859158
2022-02-28,43.29999923706055,46.619998931884766,42.459999084472656,45.97999954223633,44.65475463867188,5534900.0,0.047141782805030896,0.04606434087208153,4.159999847412109,50.23764042388687
2022-03-01,45.619998931884766,48.04999923706055,45.34999847412109,47.790000915527344,46.41259002685547,4212900.0,0.03936502176324286,0.038609970691184596,2.7000007629394602,58.69565704509666
2022-03-02,48.0,50.29999923706055,47.33000183105469,49.459999084472656,48.03445053100586,3517100.0,0.03494440847218261,0.034347713653732015,2.9699974060058594,58.29693501921745
2022-03-03,49.81999969482422,50.33000183105469,47.547000885009766,49.52000045776367,48.09272384643555,2072200.0,0.0012131566986921527,0.0012124214187174992,2.783000946044922,59.583262203388124
2022-03-04,49.16999816894531,51.040000915527344,48.25,51.0,49.53007125854492,2544600.0,0.02988700362863539,0.02944909100857007,2.7900009155273438,60.851209880248675
2022-03-07,51.060001373291016,52.58000183105469,49.869998931884766,51.650001525878906,50.16134262084961,2726900.0,0.01274521409447349,0.012664677436051866,2.710002899169922,62.52194243857846
2022-03-08,51.18000030517578,55.31999969482422,50.84999847412109,52.31999969482422,50.81201553344727,3873700.0,0.012971600810525619,0.012888190135683803,4.470001220703132,64.60785153051994
2022-03-09,52.43999862670898,53.68000030517578,50.59000015258789,51.33000183105469,49.85055160522461,3050600.0,-0.018921979735084027,-0.019103291218454353,3.0900001525878906,63.80582893904479
2022-03-10,50.56999969482422,51.63999938964844,49.27000045776367,51.31999969482422,49.84084701538086,2692700.0,-0.00019467367022540927,-0.00019469262160394496,2.3699989318847656,72.67562254524022
2022-03-11,51.41999816894531,51.84000015258789,48.290000915527344,49.31999969482422,47.89848709106445,3034100.0,-0.038971246289554284,-0.0397509498450496,3.549999237060547,63.08934813077718
2022-03-14,51.86000061035156,51.86000061035156,48.59000015258789,50.95000076293945,49.48151397705078,2916600.0,0.03304962185917648,0.0325152256335138,3.270000457763672,74.73055574276785
2022-03-15,51.34000015258789,51.59000015258789,49.900001525878906,51.290000915527344,49.81170654296875,2117400.0,0.00667304897079557,0.00665088273578477,1.6899986267089844,77.5081072580459
2022-03-16,51.709999084472656,52.400001525878906,50.34999847412109,51.77000045776367,50.27787780761719,2989800.0,0.009358668815056648,0.009315147795883692,2.0500030517578196,76.10373759900288
2022-03-17,51.880001068115234,52.709999084472656,50.90999984741211,50.9900016784668,49.52035903930664,2244600.0,-0.015066641659162938,-0.015181296605617265,1.7999992370605469,74.18034370294689
2022-03-18,50.650001525878906,51.40999984741211,48.880001068115234,49.0099983215332,47.59742736816406,9663900.0,-0.03883113346606104,-0.03960516585045327,2.529998779296875,60.41239005901311
2022-03-21,48.90999984741211,49.43000030517578,48.59999847412109,49.220001220703125,47.801368713378906,2452000.0,0.004284713617762614,0.004275560369087909,0.8300018310546946,55.521220437524036
2022-03-22,50.34999847412109,52.04999923706055,50.0099983215332,51.13999938964844,49.66603469848633,3841900.0,0.03900863166258106,0.038267019746278774,2.0400009155273438,56.36366016915007
2022-03-23,50.70000076293945,51.77000045776367,50.70000076293945,50.9900016784668,49.52035903930664,2396200.0,-0.002933104284730148,-0.0029374142649134447,1.0699996948242188,55.53049258780461
2022-03-24,51.18000030517578,52.58000183105469,50.766998291015625,52.40999984741211,50.89942169189453,2335200.0,0.0278483976962538,0.027467683099633846,1.8130035400390625,55.32876768860747
2022-03-25,52.2400016784668,53.81999969482422,52.02999877929688,53.79999923706055,52.24936294555664,2441200.0,0.026521740499010127,0.026176136501487993,1.7900009155273366,57.6950306950976
2022-03-28,54.380001068115234,56.84999847412109,54.04999923706055,56.77999877929688,55.14347457885742,3127000.0,0.05539037167431915,0.05391071903168899,2.7999992370605398,63.697813447445355
2022-03-29,57.0,57.38999938964844,54.630001068115234,56.33000183105469,54.70644378662109,2201300.0,-0.007925340134513292,-0.007956912568127446,2.759998321533203,65.88311450753524
2022-03-30,56.16999816894531,57.790000915527344,55.70000076293945,57.5,55.84272384643555,1934100.0,0.020770497608041394,0.02055773194469837,2.0900001525878906,68.28401137373079
2022-03-31,58.34000015258789,59.08000183105469,55.77999877929688,56.25,54.628753662109375,3817600.0,-0.02173909330899626,-0.02197886876797214,3.3000030517578054,71.45512346401146
2022-04-01,56.36000061035156,58.29999923706055,55.70000076293945,58.02000045776367,56.34773254394531,2156500.0,0.03146655866374304,0.03098163290061448,2.5999984741210938,71.70042162960347
2022-04-04,58.36000061035156,58.70000076293945,57.52999877929688,58.380001068115234,56.69736099243164,1885100.0,0.0062048361611295455,0.006185665425217682,1.170001983642571,71.73514577453611
