Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker
2015-01-22,88.83000183105469,89.29000091552734,87.94000244140625,88.62999725341797,56.75942611694336,2542200.0,-0.0005638944464826,-0.0005640534947497,1.3499984741210938,82.25351923614181,DUK
2015-01-23,88.94999694824219,89.2300033569336,88.61000061035156,88.72000122070312,56.81703567504883,1815400.0,0.001014977811558,0.0010144630698505,0.6200027465820312,82.47555405695368,DUK
2015-01-26,88.62999725341797,88.69999694824219,87.81999969482422,88.55000305175781,56.70817565917969,1749500.0,-0.0019159749285714,-0.0019178127563981,0.8799972534179688,96.42289147991096,DUK
2015-01-27,88.45999908447266,89.26000213623047,88.3499984741211,88.72000122070312,56.81703567504883,1907000.0,0.0019196529354672,0.001917812756398,0.910003662109375,95.56464009838209,DUK
2015-01-28,88.95999908447266,89.97000122070312,87.66000366210938,87.8499984741211,56.25989532470703,3199800.0,-0.0098058679711525,-0.0098542621187808,2.30999755859375,80.39599484034643,DUK
2015-01-29,87.86000061035156,89.58000183105469,87.37000274658203,89.36000061035156,57.22689056396485,2850500.0,0.0171880028158024,0.0170419601744124,2.209999084472656,83.80413395845159,DUK
2015-01-30,88.86000061035156,89.38999938964844,87.06999969482422,87.13999938964844,55.80521011352539,3526400.0,-0.0248428743275923,-0.0251566664324844,2.3199996948242188,62.51443651710253,DUK
2015-02-02,87.0,87.29000091552734,86.11000061035156,87.0,55.71554946899414,3610600.0,-0.0016066715697128,-0.0016079636506312,1.1800003051757812,61.19250373386095,DUK
2015-02-03,86.9000015258789,87.12000274658203,86.30999755859375,86.77999877929688,55.574649810791016,3980100.0,-0.002528910861438,-0.0025321139578804,0.8100051879882812,57.57235193900296,DUK
2015-02-04,86.66000366210938,87.18000030517578,85.76000213623047,85.9800033569336,55.06232070922852,3686300.0,-0.0092187553732999,-0.0092615110710275,1.4199981689453125,51.57073148065092,DUK
2015-02-05,86.52999877929688,86.80999755859375,85.7699966430664,86.72000122070312,55.536231994628906,2548600.0,0.0086068164090467,0.0085699889254226,1.0400009155273438,49.7752841325499,DUK
2015-02-06,86.06999969482422,86.61000061035156,82.52999877929688,83.11000061035156,53.224365234375,4356500.0,-0.0416280809342177,-0.0425193518563536,4.080001831054688,32.21471747595328,DUK
2015-02-09,83.1500015258789,83.61000061035156,82.20999908447266,82.69999694824219,52.961795806884766,3937400.0,-0.0049332561569124,-0.0049454648339718,1.4000015258789062,29.19105153860669,DUK
2015-02-10,82.5999984741211,84.29000091552734,82.38999938964844,84.18000030517578,53.90960693359375,4130500.0,0.0178961289410388,0.0177378784834054,1.9000015258789065,31.97093997838779,DUK
2015-02-11,83.08999633789062,83.30000305175781,81.5999984741211,81.8499984741211,52.91719436645508,3368200.0,-0.0184088258770117,-0.0185803769431066,1.7000045776367188,28.541266843696636,DUK
2015-02-12,81.69000244140625,82.05000305175781,80.88999938964844,81.05999755859375,52.40645599365234,4835900.0,-0.0096516525283982,-0.0096985316109405,1.160003662109375,26.55377451121545,DUK
2015-02-13,80.97000122070312,80.97000122070312,79.20999908447266,79.83999633789062,51.61770248413086,4677500.0,-0.0150506935560956,-0.0151651046736278,1.7600021362304688,24.763728555721173,DUK
2015-02-17,79.44000244140625,80.91999816894531,78.80000305175781,79.38999938964844,51.326759338378906,6286600.0,-0.0056364993355021,-0.0056524443421224,2.1199951171875,23.264362452486765,DUK
2015-02-18,79.2300033569336,81.41999816894531,79.02999877929688,80.97000122070312,52.348270416259766,4841300.0,0.0199021152133607,0.0197066572141013,2.389999389648437,31.776020837783847,DUK
2015-02-19,81.20999908447266,81.2300033569336,79.12000274658203,79.16999816894531,51.184532165527344,5473000.0,-0.022230691510506,-0.0224815176616804,2.1100006103515625,22.35586538709896,DUK
2015-02-20,79.13999938964844,79.61000061035156,77.79000091552734,78.70999908447266,50.88712692260742,4419200.0,-0.0058104515238731,-0.0058273978731735,1.8199996948242188,24.919383831011046,DUK
2015-02-23,78.86000061035156,79.61000061035156,78.41000366210938,79.26000213623047,51.24272155761719,3944000.0,0.006987909448112,0.0069636071580029,1.1999969482421875,27.79238892737912,DUK
2015-02-24,79.08000183105469,80.18000030517578,78.76000213623047,79.8499984741211,51.62418365478516,3771500.0,0.0074442200877067,0.0074166486288065,1.4199981689453125,30.843524866452924,DUK
2015-02-25,79.94999694824219,79.95999908447266,78.75,79.01000213623047,51.08108901977539,3250200.0,-0.0105201592850646,-0.0105758873507567,1.2099990844726562,30.751769429046504,DUK
2015-02-26,79.2699966430664,79.36000061035156,78.5,78.55999755859375,50.7901725769043,2548600.0,-0.0056951887372344,-0.0057114681636389,0.8600006103515625,26.640689158727568,DUK
2015-02-27,78.48999786376953,78.87000274658203,78.02999877929688,78.55000305175781,50.78369140625,2474500.0,-0.0001276067854363,-0.0001276149278748,0.8400039672851562,34.46109980424828,DUK
2015-03-02,78.4800033569336,78.4800033569336,76.38999938964844,77.05999755859375,49.82038116455078,5027800.0,-0.0189688897168405,-0.019151107092745,2.090003967285156,31.638114987123345,DUK
2015-03-03,77.05999755859375,77.51000213623047,76.61000061035156,77.51000213623047,50.111324310302734,3688300.0,0.0058398418268017,0.0058228560479463,0.9000015258789062,25.952031439969787,DUK
2015-03-04,77.12000274658203,77.30000305175781,76.56999969482422,77.08000183105469,49.83332443237305,2773200.0,-0.00554764580174,-0.0055630911387035,0.7300033569335938,28.533228674974225,DUK
2015-03-05,77.29000091552734,77.88999938964844,77.16999816894531,77.58000183105469,50.156585693359375,2562900.0,0.0064868492051943,0.0064659001456776,0.720001220703125,33.91896416523893,DUK
