Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Ticker,news_sentiment_score,positive_keywords_count,title
2015-01-22,109.75,114.12000274658205,109.33000183105467,113.8499984741211,96.07829284667967,8055200.0,0.0414380429008984,0.0406024916161177,4.790000915527372,80.55183029787642,UNH,,,
2015-01-23,113.63999938964844,114.31999969482422,112.0,112.0,94.51705932617188,5256000.0,-0.0162495968053802,-0.0163830693958485,2.3199996948242188,74.13949580158837,UNH,,,
2015-01-26,112.0,112.0,110.76000213623048,111.61000061035156,94.1879425048828,4203400.0,-0.0034820890920158,-0.0034881656744734,1.239997863769517,78.4252170041372,UNH,,,
2015-01-27,110.9499969482422,111.25,109.91999816894533,110.01000213623048,92.8376922607422,4718300.0,-0.0143357016644736,-0.014439450571512,1.3300018310546733,73.72689604375404,UNH,,,
2015-01-28,110.56999969482422,110.87999725341795,108.4499969482422,108.45999908447266,91.52964782714844,6633500.0,-0.0140895836781467,-0.0141897841644765,2.430000305175753,67.8376485783815,UNH,,,
2015-01-29,108.1500015258789,109.58000183105467,106.73999786376952,109.38999938964844,92.31449127197266,4912300.0,0.0085747455983484,0.0085381912813186,2.840003967285156,61.6841172114444,UNH,,,
2015-01-30,108.62000274658205,109.38999938964844,106.13999938964844,106.25,89.66461944580078,5397500.0,-0.0287048305164239,-0.0291248718348792,3.25,55.69048424669123,UNH,,,
2015-02-02,106.7300033569336,107.33999633789062,105.06999969482422,107.29000091552734,90.54231262207033,4657100.0,0.0097886232239023,0.0097410250134986,2.2699966430664062,60.724064085807775,UNH,,,
2015-02-03,107.3499984741211,108.0,106.5199966430664,107.80999755859376,90.98111724853516,4192600.0,0.0048464040044617,0.0048346979947074,1.4800033569335938,60.72399981837009,UNH,,,
2015-02-04,106.83000183105467,108.73999786376952,106.75,107.91999816894533,91.07395935058594,4768900.0,0.0010204546268337,0.0010199343169493,1.989997863769517,60.45558000245477,UNH,,,
2015-02-05,108.31999969482422,109.80999755859376,108.31999969482422,108.81999969482422,91.8334732055664,3297700.0,0.008339528229543,0.008304946494543,1.4899978637695457,60.03686161784045,UNH,,,
2015-02-06,108.58999633789062,109.4000015258789,107.19000244140624,107.5999984741211,90.80388641357422,3661400.0,-0.0112114543428787,-0.0112747764304333,2.2099990844726705,54.23021816072238,UNH,,,
2015-02-09,106.93000030517578,107.23999786376952,106.27999877929688,106.48999786376952,89.86717987060547,3909700.0,-0.0103157098221813,-0.010369285522824,0.959999084472642,51.92565515176887,UNH,,,
2015-02-10,107.26000213623048,109.45999908447266,107.12999725341795,108.97000122070312,91.96007537841795,5437400.0,0.023288763604532,0.0230217185016023,2.3300018310547017,49.18118783817509,UNH,,,
2015-02-11,108.7300033569336,110.05999755859376,108.37999725341795,109.8499984741211,92.70267486572266,3798500.0,0.0080752379143762,0.0080428076517635,1.6800003051758097,38.71332939806162,UNH,,,
2015-02-12,110.6999969482422,110.77999877929688,108.83000183105467,109.83999633789062,92.6942367553711,3378000.0,-9.102337514843573e-05,-9.102751802724856e-05,1.9499969482422017,43.199035822474286,UNH,,,
2015-02-13,109.69000244140624,109.83999633789062,108.68000030517578,109.44000244140624,92.35669708251952,3727600.0,-0.0036414310605132,-0.0036480772098327,1.1599960327148438,43.17190166059123,UNH,,,
2015-02-17,109.33999633789062,109.76000213623048,108.5199966430664,109.76000213623048,92.62672424316406,3430600.0,0.0029237420693302,0.0029194762482372,1.2400054931640767,49.14445187000316,UNH,,,
2015-02-18,109.76000213623048,110.22000122070312,108.9499969482422,109.7699966430664,92.63517761230467,2958700.0,9.126274527870848e-05,9.125858108772564e-05,1.2700042724609233,55.01155149754438,UNH,,,
2015-02-19,109.54000091552734,110.36000061035156,109.44000244140624,110.02999877929688,92.85456848144533,2674800.0,0.0023683321476302,0.0023655320691885,0.9199981689453268,52.58055461382275,UNH,,,
2015-02-20,109.95999908447266,112.81999969482422,109.44000244140624,112.62000274658205,95.04027557373048,4647100.0,0.0235390366680978,0.0232662657612983,3.379997253417983,76.87774748120532,UNH,,,
2015-02-23,112.98999786376952,116.48999786376952,112.8499984741211,116.4000015258789,98.23025512695312,7060000.0,0.0335645023540354,0.0330135097587209,3.6399993896484233,81.22010977666673,UNH,,,
2015-02-24,116.26000213623048,116.58000183105467,115.31999969482422,115.43000030517578,97.41165161132812,3582800.0,-0.0083335171487342,-0.0083684350306018,1.2600021362304543,75.33245612084127,UNH,,,
2015-02-25,115.81999969482422,115.81999969482422,113.72000122070312,114.0500030517578,96.2470703125,3845900.0,-0.0119552566819706,-0.0120272955005445,2.0999984741210938,68.79214756789891,UNH,,,
2015-02-26,114.41000366210938,114.62000274658205,113.37000274658205,113.66000366210938,95.91793823242188,3126800.0,-0.0034196581673549,-0.0034255185625254,1.25,65.31639036498368,UNH,,,
2015-02-27,113.7699966430664,114.25,113.41000366210938,113.62999725341795,95.89263153076172,4016400.0,-0.0002638370061587,-0.0002638718172647,0.839996337890625,70.63669452499138,UNH,,,
2015-03-02,113.62999725341795,114.8499984741211,113.62999725341795,114.4000015258789,96.5424346923828,2952200.0,0.0067763617626097,0.0067535054203718,1.2200012207031392,77.71550066553507,UNH,,,
2015-03-03,113.9499969482422,114.48999786376952,112.36000061035156,112.86000061035156,95.24281311035156,3163700.0,-0.0134616615602483,-0.0135530911831306,2.1299972534179545,64.59100425717202,UNH,,,
2015-03-04,112.25,113.97000122070312,111.6500015258789,113.81999969482422,96.052978515625,3180900.0,0.0085063153724234,0.00847034053672,2.3199996948242188,64.80241136539993,UNH,,,
2015-03-05,114.06999969482422,115.72000122070312,114.06999969482422,114.79000091552734,96.87155151367188,2941400.0,0.0085220990613394,0.0084859909745655,1.6500015258789062,67.22336339529221,UNH,,,
2015-03-06,115.16000366210938,115.16000366210938,112.61000061035156,112.87999725341795,95.25971221923828,3196900.0,-0.0166389334045724,-0.0167789153967033,2.5500030517578125,60.831188941771295,UNH,,,
2015-03-09,112.97000122070312,114.95999908447266,112.87000274658205,114.9000015258789,96.96437072753906,3942000.0,0.0178948525939017,0.0177366245755645,2.089996337890611,64.61883408071752,UNH,,,
2015-03-10,114.26000213623048,114.41000366210938,112.45999908447266,112.45999908447266,94.90525817871094,3957900.0,-0.0212357645739179,-0.0214644872862588,1.9500045776367188,56.72159411279951,UNH,,,
2015-03-11,112.9000015258789,113.58999633789062,112.63999938964844,112.72000122070312,95.4429168701172,2593700.0,0.0056652149915006,0.0056492280124135,0.9499969482421876,57.52219453140938,UNH,,,
2015-03-12,113.31999969482422,115.0500030517578,113.1500015258789,114.87999725341795,97.2718734741211,3258600.0,0.0191628322350292,0.0189815375835085,1.900001525878892,56.622741475343,UNH,,,
2015-03-13,114.44000244140624,115.38999938964844,113.52999877929688,115.25,97.58516693115234,3066800.0,0.0032208021274988,0.0032156264545612,1.8600006103515625,47.6913818834925,UNH,,,
2015-03-16,116.0,118.69000244140624,115.81999969482422,118.5199966430664,100.35393524169922,4692200.0,0.0283728398241125,0.0279777859325984,2.870002746582017,59.23998698522518,UNH,,,
2015-03-17,118.08000183105467,118.12999725341795,116.91999816894533,117.5999984741211,99.57494354248048,3303500.0,-0.0077624429708965,-0.0077927275547049,1.2099990844726278,60.71028164054853,UNH,,,
2015-03-18,117.43000030517578,120.5199966430664,116.7300033569336,119.95999908447266,101.5732192993164,5533500.0,0.0200680581454051,0.0198693487422203,3.789993286132813,66.43496931617582,UNH,,,
2015-03-19,120.0,121.0999984741211,119.81999969482422,120.76000213623048,102.25059509277344,4032500.0,0.0066688424185998,0.0066467040593128,1.279998779296875,67.8023468692389,UNH,,,
2015-03-20,121.3499984741211,121.52999877929688,119.0,119.13999938964844,100.8789291381836,7195700.0,-0.0134147478882182,-0.0135055384882426,2.529998779296875,61.67044667316317,UNH,,,
2015-03-23,119.4800033569336,120.4800033569336,118.58999633789062,119.04000091552734,100.7942352294922,4576500.0,-0.0008395599498819,-0.0008399125777186,1.8900070190429688,65.9854090928664,UNH,,,
2015-03-24,118.9000015258789,119.63999938964844,118.08000183105467,118.12000274658205,100.01524353027344,3054700.0,-0.0077285342504471,-0.0077585541444926,1.5599975585937642,61.42992589305995,UNH,,,
2015-03-25,118.8499984741211,119.75,116.51000213623048,116.54000091552734,98.6774444580078,3385500.0,-0.0133759517554011,-0.0134662156117337,3.239997863769517,55.05793390167473,UNH,,,
2015-03-26,116.06999969482422,117.20999908447266,114.5999984741211,116.25,98.43186950683594,2856400.0,-0.0024886634683406,-0.0024917653386796,2.6100006103515625,59.62086773178259,UNH,,,
2015-03-27,116.05999755859376,118.22000122070312,116.0199966430664,118.01000213623048,99.9220962524414,2608500.0,0.0151396773531968,0.0150262161817879,2.2000045776367188,59.08873304221881,UNH,,,
2015-03-30,122.31999969482422,123.76000213623048,120.52999877929688,121.0,102.4538345336914,5178500.0,0.0253371213795781,0.025021457421888,3.230003356933608,72.54112347591055,UNH,,,
2015-03-31,120.8000030517578,120.93000030517578,118.22000122070312,118.29000091552734,100.15921020507812,4573100.0,-0.0223966661575629,-0.0226512803389955,2.709999084472656,62.7460659144893,UNH,,,
2015-04-01,119.5199966430664,119.5199966430664,116.54000091552734,117.4499969482422,99.44792175292967,4826200.0,-0.0071015780844524,-0.0071269143128238,2.9799957275390625,56.25901648697694,UNH,,,
2015-04-02,117.5999984741211,118.37999725341795,116.87000274658205,117.36000061035156,99.37173461914062,2497100.0,-0.0007661008138343,-0.0007663944190264,1.509994506835909,55.209805876780464,UNH,,,
2015-04-06,116.0199966430664,118.5199966430664,115.9499969482422,117.6999969482422,99.65962982177734,2544700.0,0.0028971538409803,0.0028929651789731,2.5699996948242045,47.63283380518506,UNH,,,
2015-04-07,119.4499969482422,119.83000183105467,117.2699966430664,117.3499984741211,99.36328125,2528500.0,-0.0029736069891821,-0.002978036942585,2.560005187988267,49.253800391941006,UNH,,,
2015-04-08,117.77999877929688,118.83000183105467,117.47000122070312,118.19000244140624,100.07453918457033,2627000.0,0.0071581566713843,0.0071326586747142,1.3600006103515483,44.1892110153403,UNH,,,
2015-04-09,117.83000183105467,118.76000213623048,117.5999984741211,118.5500030517578,100.37935638427734,2247200.0,0.0030459016068495,0.003041272246552,1.1600036621093892,42.52885747723477,UNH,,,
2015-04-10,118.5500030517578,119.0999984741211,117.97000122070312,119.0,100.76039123535156,2232600.0,0.0037959483383767,0.0037887619069566,1.1299972534179688,49.48606925842742,UNH,,,
2015-04-13,121.0,121.30999755859376,119.12999725341795,119.37000274658205,101.07367706298828,3961000.0,0.0031092160698835,0.0031043924534564,2.1800003051758097,51.18799491679456,UNH,,,
2015-04-14,119.33999633789062,120.18000030517578,118.5199966430664,119.91999816894533,101.53934478759766,3208800.0,0.00460721068176,0.0045966299725513,1.660003662109375,56.65677427008309,UNH,,,
2015-04-15,120.37999725341795,120.73999786376952,116.5500030517578,117.31999969482422,99.337890625,7344000.0,-0.0216807993709503,-0.0219192811867174,4.189994812011719,52.68225422636465,UNH,,,
2015-04-16,121.93000030517578,122.31999969482422,120.5199966430664,121.5999984741211,102.96186065673828,7068000.0,0.0364812460677139,0.0358315592111594,1.8000030517578125,64.43610554473076,UNH,,,
2015-04-17,121.0,121.0500030517578,117.73999786376952,118.70999908447266,100.51483917236328,4390000.0,-0.0237662904377092,-0.0240532647154403,3.310005187988281,51.78037327066018,UNH,,,
