Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Turnover,OBV,MFI_14,VWAP
2015-01-22,94.43000030517578,94.94000244140624,93.5500030517578,94.5999984741211,74.0648422241211,2242800,0.0092817524470945,0.0092389416848901,1.3899993896484375,49.647874034119766,166112628.1402588,0,,74.0648422241211
2015-01-23,94.62999725341795,94.73999786376952,93.5500030517578,93.55999755859376,73.25057983398438,1792900,-0.0109939124378709,-0.0110547921082683,1.1899948120117188,45.48382204206984,131330964.58435059,-1792900,,73.70309803122367
2015-01-26,93.5500030517578,93.9800033569336,92.88999938964844,93.7300033569336,73.38371276855469,2216700,0.0018175000781159,0.0018158504233783,1.0900039672851562,56.793777224879285,162669676.09405518,423800,,73.58986450301717
2015-01-27,93.37000274658205,94.16000366210938,92.12000274658205,93.45999908447266,73.17231750488281,2702000,-0.0028806836789329,-0.0028848408337133,2.040000915527329,62.94682965917477,197711601.89819336,-2278200,,73.46386923935249
2015-01-28,93.8499984741211,93.87999725341795,92.05999755859376,92.12000274658205,72.1231918334961,2972000,-0.0143377401066558,-0.0144415186633497,1.8199996948241903,50.31328894395181,214350126.1291504,-5250200,,73.12977904866584
2015-01-29,92.12999725341795,94.05999755859376,91.68000030517578,93.75,73.39933013916016,3202700,0.0176938689653414,0.0175391547948717,2.379997253417983,47.05184806207936,235076034.63668823,-2047500,,73.18684068997472
2015-01-30,92.9800033569336,94.13999938964844,92.86000061035156,93.08999633789062,72.88259887695312,3866600,-0.0070399997006422,-0.0070648974206415,1.279998779296875,47.31510265655725,281807856.81762695,-5914100,,73.12491186428105
2015-02-02,93.55999755859376,94.98999786376952,92.81999969482422,94.91000366210938,74.30756378173828,1750700,0.0195515106039358,0.0193628351154369,2.1699981689452983,58.56735875932721,130090251.91268921,-4163400,,73.22471080346531
2015-02-03,95.0,96.19000244140624,94.83999633789062,95.87000274658205,75.0591812133789,2222400,0.0101149518755363,0.0100641381150307,1.3500061035156108,62.70126619128928,166811524.32861328,-1941000,,73.4022092813567
2015-02-04,96.0,96.5999984741211,95.63999938964844,95.8499984741211,75.04350280761719,2111200,-0.0002088805860691,-0.0002089024046571,0.9599990844726562,63.66937675133247,158431843.1274414,-4052200,,73.54037111918132
2015-02-05,96.0,97.26000213623048,95.9000015258789,97.06999969482422,75.99866485595703,1671400,0.0127281111968948,0.0126477896327266,1.3600006103515767,71.19353011390075,127024168.44024658,-2380800,,73.6939627873425
2015-02-06,96.9800033569336,97.83999633789062,96.8499984741211,97.08999633789062,76.01432800292969,1810700,0.0002060976597726,0.0002060764245675,0.9899978637695312,68.16425318795322,137639143.7149048,-570100,,73.84106280085213
2015-02-09,96.66999816894533,97.22000122070312,96.41999816894533,96.81999969482422,75.80294036865234,1050100,-0.0027808919690666,-0.0027847658326693,0.8000030517577983,66.0695293743789,79600667.68112183,-1620200,,73.91063438398162
2015-02-10,97.20999908447266,97.25,96.4000015258789,97.0500030517578,75.98299407958984,1078300,0.0023752866321786,0.002372470098055,0.8499984741210938,65.77915034453628,81932462.51602173,-541900,60.7867372675617,73.98344601819333
2015-02-11,97.0,97.0999984741211,96.27999877929688,96.72000122070312,75.72461700439453,826300,-0.0034004592517724,-0.0034062539534945,0.8199996948242188,60.62094055983658,62571251.0307312,-1368200,66.62441060233697,74.02909562684326
2015-02-12,97.08999633789062,97.80999755859376,96.9000015258789,97.77999877929688,76.55453491210938,1513700,0.0109596844532957,0.0109000623424341,0.909996032714858,71.0998160217032,115880599.49645996,145500,73.38431718713636,74.1448297951455
2015-02-13,97.8000030517578,98.69000244140624,97.8000030517578,98.26000213623048,76.93036651611328,1280200,0.0049093316866908,0.0048973202140469,0.8899993896484375,71.96874536279594,98486255.21392822,1425700,77.17756460916053,74.2487636732122
2015-02-17,97.86000061035156,98.54000091552734,97.80999755859376,98.19000244140624,76.87553405761719,1232100,-0.0007127544164839,-0.0007130085466752,0.7300033569335795,73.39223786455491,94718345.51239014,193600,87.26570654423904,74.33982132175495
2015-02-18,97.70999908447266,98.6999969482422,97.70999908447266,98.44000244140624,77.07130432128906,1202700,0.0025465873645202,0.0025433503053889,0.9899978637695456,85.0327392623754,92693657.70721436,1396300,86.29261500727779,74.42922423105105
2015-02-19,97.97000122070312,98.8000030517578,97.97000122070312,98.43000030517578,77.06342315673828,1316800,-0.0001022580922975,-0.0001022633210127,0.8300018310546733,81.62043365015657,101477115.61279297,79500,85.35578834544239,74.52035674656757
2015-02-20,98.25,99.80999755859376,97.79000091552734,99.48999786376952,77.89337158203125,2221200,0.0107696802360433,0.0107121002728016,2.0199966430664205,91.02425081327424,173016756.9580078,2300700,85.15206377515342,74.70634208926451
2015-02-23,99.25,99.45999908447266,98.87999725341795,99.25,77.70545196533203,1376600,-0.0024125238500084,-0.0024154386746716,0.5800018310547017,84.88562270689272,106969325.17547607,924100,84.9082015303164,74.80544349937621
2015-02-24,98.95999908447266,99.87999725341795,98.94000244140624,99.4800033569336,77.88550567626953,1806000,0.0023171309912441,0.0023144505830017,0.9399948120117188,82.87588079728795,140661223.25134277,2730100,84.50902672140104,74.93341891680426
2015-02-25,99.2699966430664,99.93000030517578,99.2699966430664,99.76000213623048,78.10475158691406,1516500,0.0028149770453544,0.0028110224171915,0.660003662109375,83.99842736386869,118445855.78155518,4246600,75.65044142046166,75.0403341683509
2015-02-26,99.87000274658205,99.9499969482422,99.1999969482422,99.30999755859376,77.7524185180664,1775500,-0.0045110324492304,-0.0045212378589643,0.75,72.48854382305636,138049419.0788269,2471100,66.93028188254851,75.14331751803618
2015-02-27,99.31999969482422,99.45999908447266,98.83000183105467,98.86000061035156,77.40011596679688,1709800,-0.0045310815789951,-0.004541378043653,0.629997253417983,66.35783012309034,132338718.2800293,761300,73.16748496320609,75.22293049874489
2015-03-02,98.9000015258789,99.9000015258789,98.72000122070312,99.55999755859376,77.94818878173828,1797700,0.007081033511326,0.0070560807186583,1.1800003051757812,73.45794985083393,140127458.9729309,2559000,74.25248451370993,75.32039669461915
2015-03-03,99.1999969482422,99.79000091552734,99.11000061035156,99.66999816894533,78.03429412841797,1913000,0.0011046484597709,0.0011040387846043,0.6800003051757812,72.90117168468429,149279604.66766357,4472000,70.25043690726159,75.4198950673401
2015-03-04,99.27999877929688,99.27999877929688,98.16999816894533,98.1999969482422,76.88337707519531,2038100,-0.0147488622288123,-0.0148587081031359,1.1100006103515483,60.78692622921712,156696010.81695557,2433900,70.52598942965497,75.47490990004312
2015-03-05,98.13999938964844,99.25,98.08999633789062,99.12000274658205,77.6036605834961,1705900,0.0093685206829079,0.0093249082706052,1.160003662109375,59.969839117794194,132384084.58938599,4139800,62.079848793766615,75.53984671969926
2015-03-06,98.16999816894533,98.66000366210938,97.5999984741211,97.7699966430664,76.54671478271484,2361400,-0.0136197930978275,-0.0137133933286918,1.0600051879882812,46.772027576998624,180757412.28790283,1778400,67.61170056798402,75.58064038938569
2015-03-09,97.72000122070312,99.0500030517578,97.69000244140624,98.69000244140624,77.26702117919922,1549700,0.0094100236506431,0.0093660251804887,1.3600006103515625,52.96218256969178,119740702.72140503,3328100,61.084928748707355,75.62431785392448
2015-03-10,97.75,97.86000061035156,96.7300033569336,96.7300033569336,75.73249053955078,1868600,-0.0198600983476446,-0.0200599607181823,1.1299972534179688,41.576445672032406,141513731.8222046,1459500,54.676203252454194,75.62759376876657
2015-03-11,96.83000183105467,96.9800033569336,96.1500015258789,96.19000244140624,75.3096694946289,1884000,-0.0055830864918018,-0.0055987301730442,0.8300018310546875,39.51328289519304,141883417.32788086,-424500,53.163155825304074,75.61817398286182
2015-03-12,96.5199966430664,98.25,96.37999725341795,98.08000183105467,76.7894287109375,1420200,0.0196489936317425,0.0194584441815178,1.8700027465820452,43.87487639353589,109056346.65527344,995700,46.84335968236232,75.6437624388595
2015-03-13,97.91999816894533,98.05999755859376,96.75,97.66000366210938,76.46060943603516,1784100,-0.0042820903921572,-0.0042912847981264,1.3099975585937642,43.19943716260599,136413373.29483032,-788400,45.88930010936946,75.66558192734531
2015-03-16,98.04000091552734,99.1500015258789,97.8000030517578,99.08000183105467,77.5723648071289,1378000,0.0145402368525955,0.014435541254343,1.349998474121108,48.4473685006915,106894718.70422363,589600,45.711041568317015,75.70412675309122
2015-03-17,98.63999938964844,99.0,98.36000061035156,98.76000213623048,77.32181549072266,1450100,-0.0032298785402404,-0.0032351058566991,0.6399993896484375,46.13001835036758,112124364.64309692,-860500,54.460885775156854,75.73782187291447
2015-03-18,98.36000061035156,100.13999938964844,97.33999633789062,99.80999755859376,78.14386749267578,2568000,0.0106315662240465,0.0105754485195156,2.8000030517578125,51.84903555216638,200673451.7211914,1707500,61.17223891980079,75.82341555085718
2015-03-19,99.36000061035156,99.68000030517578,98.7699966430664,99.37000274658205,77.79938507080078,1666600,-0.0044083103758242,-0.0044180556266151,0.910003662109375,51.8873688059948,129660455.15899658,40900,47.61618586484795,75.8680059862465
2015-03-20,99.69000244140624,99.73999786376952,98.37999725341795,98.52999877929688,77.14173126220703,5200100,-0.0084532006004321,-0.008489131531492,1.3600006103515625,46.22691616860513,401144716.7366028,-5159200,41.06923345627382,75.95179110880318
2015-03-23,98.6999969482422,98.93000030517578,97.88999938964844,97.9000015258789,76.64848327636719,1815600,-0.0063940486915348,-0.0064145781786854,1.0400009155273438,43.75430240370696,139162986.23657227,-6974800,41.68470050529882,75.96743263150569
2015-03-24,97.66000366210938,98.16999816894533,97.5199966430664,97.61000061035156,76.42144775390625,1628800,-0.0029620354213967,-0.0029664309302299,0.6500015258789205,47.7290151639043,124475254.1015625,-8603600,35.58950853827232,75.97639650486191
2015-03-25,97.79000091552734,97.95999908447266,96.48999786376952,96.5,75.55239868164062,1761900,-0.0113717954554348,-0.0114369487321407,1.4700012207031392,40.06076007017944,133115771.23718262,-10365500,36.49566801021282,75.96753056106274
2015-03-26,96.08000183105467,96.93000030517578,95.77999877929688,96.52999877929688,75.575927734375,1684800,0.0003114269453379,0.0003113784620325,1.1500015258789062,44.7726157913894,127330323.046875,-8680700,37.130555026611646,75.95985383430998
2015-03-27,96.48999786376952,96.98999786376952,96.0500030517578,96.73999786376952,76.12274932861328,1860800,0.0072353937375426,0.007209343854907,0.9399948120117188,43.72114519961619,141649211.9506836,-6819900,43.99387285880226,75.96330597143381
2015-03-30,97.1999969482422,98.22000122070312,97.1500015258789,97.88999938964844,77.0276870727539,1973600,0.0118878752031683,0.01181776947324,1.0699996948242188,57.63450918314116,152021843.2067871,-4846300,44.19053131838284,75.98670414786018
2015-03-31,97.33999633789062,97.58000183105467,96.81999969482422,97.13999938964844,76.43753051757812,1741500,-0.0076616159410105,-0.0076911169003729,0.7600021362304545,56.519541734398935,133115959.3963623,-6587800,39.06807419102319,75.99528271747815
2015-04-01,97.0,97.1500015258789,96.0999984741211,96.5199966430664,75.94965362548828,1479700,-0.006382687781595,-0.0064031442244353,1.0500030517578125,44.51698389531206,112382702.46963501,-8067500,43.98078139887208,75.99455672506075
2015-04-02,96.30999755859376,97.3000030517578,96.26000213623048,96.61000061035156,76.02049255371094,1074600,0.0009327090360671,0.0009322743332739,1.040000915527315,47.026231762877984,81691621.29821777,-6992900,43.36222849330663,75.99485298581382
2015-04-06,96.13999938964844,98.25,96.0,97.76000213623048,76.9253921508789,1095300,0.0119033640373826,0.011833076224168,2.25,45.502843602901095,84256382.02285767,-5897600,43.646330210383454,76.00556244832823
2015-04-07,97.83999633789062,98.76000213623048,97.55999755859376,97.94000244140624,77.06700897216797,1592700,0.0018409632675164,0.0018392707715372,1.2000045776367188,48.20158528442501,122744625.18997192,-4304900,35.649230474553704,76.02303370407574
2015-04-08,97.7699966430664,98.23999786376952,96.81999969482422,97.26000213623048,76.53195190429688,1405900,-0.006942751185067,-0.0069669642171949,1.4199981689452983,38.1428024644105,107596271.18225098,-5710800,29.994044138353328,76.03032206407772
2015-04-09,97.06999969482422,97.73999786376952,96.7699966430664,97.27999877929688,76.54768371582031,954600,0.000205558738958,0.0002055376146552,0.9700012207031108,40.32456863556856,73072418.87512207,-4756200,41.9121444368543,76.03530448426547
2015-04-10,97.44000244140624,97.87000274658205,97.08999633789062,97.54000091552734,76.75227355957031,1386600,0.002672711097432,0.0026691457564648,0.7800064086914205,46.76282169170105,106424702.5177002,-3369600,49.8100721467634,76.04519555279627
2015-04-13,97.16999816894533,98.18000030517578,96.98999786376952,98.04000091552734,77.14571380615234,1551000,0.0051261054342144,0.0051130116833222,1.1900024414062642,54.20271948638516,119653002.11334229,-1818600,58.777019744981565,76.06191993484066
