Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Turnover,OBV,MFI_14,VWAP
2015-01-22,177.1999969482422,179.55999755859375,176.5500030517578,178.9600067138672,126.68222045898438,670200,0.0114163496541312,0.0113516749020129,3.009994506835937,82.02650424421752,84902424.15161133,0,,126.68222045898438
2015-01-23,179.38999938964844,179.8300018310547,178.33999633789062,178.89999389648438,126.63973999023438,559800,-0.0003353309453851,-0.0003353871813787,1.4900054931640625,81.78743139507804,70892926.4465332,-559800,,126.66288666515815
2015-01-26,178.63999938964844,180.3300018310547,178.10000610351562,180.2700042724609,127.60958099365234,530000,0.0076582674876997,0.0076290918192822,2.2299957275390625,82.00596194861808,67633077.92663574,-29800,,126.94797075271606
2015-01-27,180.0399932861328,181.32000732421875,178.92999267578125,179.4600067138672,127.03612518310548,626000,-0.004493830369801,-0.0045039579780559,2.3900146484375,76.47040503986348,79524614.36462404,-655800,,126.97109928306969
2015-01-28,179.89999389648438,180.88999938964844,177.14999389648438,177.5500030517578,125.68405151367188,1655000,-0.0106432218983755,-0.0107002661016847,3.7400054931640634,66.5283526149664,208007105.25512695,-2310800,,126.44398617781026
2015-01-29,176.85000610351562,178.7899932861328,174.33999633789062,174.89999389648438,123.80823516845705,1107200,-0.0149248558001074,-0.0150373521920602,4.449996948242188,55.27227038492996,137080477.97851565,-3418000,,125.87712717513827
2015-01-30,174.0,175.88999938964844,172.69000244140625,172.99000549316406,122.45619201660156,1172800,-0.0109204621971701,-0.0109805281433593,3.1999969482421875,49.33414855722698,143616621.9970703,-4590800,,125.24240596742877
2015-02-02,172.8699951171875,172.89999389648438,169.66000366210938,172.64999389648438,122.2155303955078,1034900,-0.0019652874806129,-0.0019672211920015,3.239990234375,44.83284987472952,126480852.40631102,-5625700,,124.81655548966519
2015-02-03,173.0,173.80999755859375,170.63999938964844,173.67999267578125,122.94463348388672,786100,0.005965715535656,0.0059479911123742,3.1699981689453125,47.85649785499118,96646776.38168335,-4839600,,124.63582374209182
2015-02-04,173.60000610351562,174.3699951171875,171.92999267578125,173.33999633789062,122.70394897460938,687700,-0.0019576658407696,-0.0019595845731084,2.44000244140625,41.02292555053572,84383505.70983887,-5527300,,124.48535993498652
2015-02-05,173.8000030517578,175.4499969482422,173.1699981689453,175.0,123.87902069091795,767200,0.0095764783947722,0.0095309145884541,2.279998779296875,43.920286470496606,95039984.67407225,-4760100,,124.43688767122953
2015-02-06,174.5500030517578,175.0,168.41000366210938,169.16000366210938,119.74500274658205,1088200,-0.0333714128613464,-0.0339409450667768,6.589996337890625,30.016253497237656,130306511.98883058,-5848300,,123.9590531937795
2015-02-09,169.24000549316406,170.3800048828125,168.16000366210938,168.44000244140625,119.23534393310548,1074700,-0.0042562011089111,-0.0042652845158844,2.220001220703125,33.81770539539471,128142224.12490846,-6923000,,123.52736470056989
2015-02-10,169.17999267578125,170.32000732421875,167.41000366210938,170.0800018310547,120.39624786376952,1911100,0.009736240047375,0.0096891482800236,2.910003662109375,34.6188718785462,230089269.29244992,-5011900,48.57560820906841,123.08965559679405
2015-02-11,170.52999877929688,172.1999969482422,169.16000366210938,170.44000244140625,120.65108489990234,887400,0.0021166526420421,0.002114415688851,3.0399932861328125,29.36048044773831,107065772.74017334,-4124500,49.55399545080884,122.94101271703325
2015-02-12,170.94000244140625,173.42999267578125,169.97999572753906,173.38999938964844,122.7393569946289,853900,0.0173083573716645,0.0171602740316969,3.4499969482421875,38.29166729647813,104807136.93771362,-3270600,45.5837018764367,122.92984015105557
2015-02-13,172.91000366210938,173.1199951171875,169.9600067138672,170.82000732421875,120.92009735107422,586800,-0.0148221376427309,-0.0149330831899293,3.1599884033203125,30.893586829186617,70955913.12561035,-3857400,41.07248424790908,122.856128226871
2015-02-17,170.35000610351562,172.2100067138672,169.97999572753906,170.74000549316406,120.86343383789062,637300,-0.0004686029404944,-0.0004687127691643,2.230010986328125,31.833342240021565,77026266.3848877,-4494700,50.17115659314479,122.77979249512191
2015-02-18,170.75,173.3699951171875,169.3800048828125,173.1999969482422,122.60477447509766,881700,0.0144075059090462,0.0143047040317362,3.989990234375,41.1404711449096,108100629.6546936,-3613000,50.2826905593998,122.77098364775033
2015-02-19,173.1999969482422,173.1999969482422,168.77000427246094,169.02999877929688,119.65299224853516,1113800,-0.0240755895453487,-0.0243701438729799,4.42999267578125,38.74180289576578,133269502.76641846,-4726800,51.543409536253606,122.58459162870516
2015-02-20,168.8000030517578,171.10000610351562,168.1300048828125,171.0,121.04747772216795,867700,0.0116544137127492,0.0115870241186865,2.970001220703125,46.191993499435895,105032896.41952513,-3859100,58.670210995991276,122.51619224735167
2015-02-23,171.6999969482422,173.4600067138672,171.07000732421875,173.4600067138672,122.78887176513672,791300,0.0143860415412013,0.0142835442958206,2.389999389648437,51.4335344314182,97162834.22775269,-3067800,51.339857815526145,122.52682619487584
2015-02-24,172.64999389648438,172.72000122070312,168.07000732421875,168.89999389648438,119.56095886230467,1102300,-0.0262883179593522,-0.0266400334924761,4.649993896484375,42.47948116974879,131792044.95391844,-4170100,46.11317538897433,122.37400703539483
2015-02-25,168.80999755859375,170.77999877929688,167.8800048828125,167.97999572753906,118.90968322753906,695500,-0.0054472265943907,-0.0054621168314571,2.899993896484375,41.7180635814085,82701684.68475342,-4865600,40.28619261499063,122.26492645951569
2015-02-26,168.02000427246094,168.1699981689453,165.9499969482422,166.22999572753906,117.6708984375,772800,-0.0104178630067375,-0.0104725088011504,2.220001220703125,36.486802017137634,90936070.3125,-5638400,48.358019239313315,122.10963129581559
2015-02-27,166.61000061035156,168.33999633789062,165.6699981689453,168.33999633789062,119.16454315185548,1067800,0.0126934079214906,0.0126135219259011,2.6699981689453125,48.5724214383339,127243899.17755128,-4570600,55.07872231394181,121.97821172808575
2015-03-02,168.4199981689453,171.38999938964844,168.3699951171875,169.66000366210938,120.09894561767578,671300,0.0078412793025988,0.007810696241564,3.020004272460937,52.08047069652408,80622422.19314575,-3899300,45.33443291930936,121.92693019559991
2015-03-03,168.64999389648438,169.49000549316406,167.3000030517578,168.82000732421875,119.50434112548828,471200,-0.0049509551406086,-0.00496325172235,2.19000244140625,47.79106995474214,56310445.53833008,-4370500,37.237194880654855,121.8813998179296
2015-03-04,168.5500030517578,169.52999877929688,167.4600067138672,168.13999938964844,119.0229263305664,988800,-0.0040284293473185,-0.004036565326317,2.0699920654296875,46.012393744679294,117689869.55566406,-5359300,36.303537434762525,121.77294224480917
2015-03-05,168.7100067138672,171.3300018310547,168.55999755859375,169.92999267578125,120.29005432128906,696400,0.0106460833201447,0.0105898127965873,2.770004272460937,43.74989535623075,83769993.8293457,-4662900,34.23156553713578,121.73434722259287
2015-03-06,167.86000061035156,167.86000061035156,163.83999633789062,164.63999938964844,116.54537200927734,1311600,-0.0311304399448507,-0.031625289098689,4.0200042724609375,39.835446708969634,152860909.92736816,-5974500,41.164977721438035,121.49187399139831
2015-03-09,165.64999389648438,166.88999938964844,165.52999877929688,166.47000122070312,117.84083557128906,988900,0.0111155298548328,0.0110542063631341,1.3600006103515625,43.3593543096865,116532802.29644775,-4985600,40.96876362696729,121.36761951943433
2015-03-10,166.4499969482422,168.14999389648438,166.30999755859375,166.83999633789062,118.1026840209961,864900,0.0022220518756304,0.0022195867694152,1.839996337890625,39.42119525660635,102147011.40975952,-4120700,48.73879771172918,121.2732470041999
2015-03-11,166.6300048828125,168.5500030517578,166.47999572753906,167.2899932861328,118.42124938964844,814500,0.0026973592623493,0.0026937279174164,2.07000732421875,46.696962294546005,96454107.62786865,-3306200,56.28161110228794,121.19767140566485
2015-03-12,168.11000061035156,171.61000061035156,168.11000061035156,171.22000122070312,121.20325469970705,949600,0.0234924502519375,0.0232207496894,3.5,50.38879846080145,115094610.66284181,-2356600,55.950546576531146,121.19783872969101
2015-03-13,171.5399932861328,172.35000610351562,170.2899932861328,170.67999267578125,120.82101440429688,707800,-0.0031537131272357,-0.003158696560785,2.0600128173828125,44.73101585816514,85517113.99536133,-3064400,65.05900557482887,121.18960527254393
