Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Turnover,OBV,MFI_14,VWAP
2015-01-22,46.0,46.58000183105469,45.77999877929688,46.34999847412109,46.34999847412109,567100,0.0164473689714186,0.0163135760329841,0.8000030517578054,49.80468298890526,26285084.13467407,0,,46.34999847412109
2015-01-23,46.27999877929688,46.61000061035156,45.880001068115234,45.9900016784668,45.9900016784668,819700,-0.007766921413283,-0.0077972410428927,0.7299995422363281,46.53286907224818,37698004.37583923,-819700,,46.137214097572325
2015-01-26,48.4900016784668,49.4900016784668,47.63999938964844,48.0099983215332,48.0099983215332,3297500,0.0439225172721009,0.0429852695338992,1.8500022888183596,64.27567358177362,158312969.46525574,2477800,,47.455555360623585
2015-01-27,46.43999862670898,46.47999954223633,44.470001220703125,45.16999816894531,45.16999816894531,2228900,-0.0591543480915747,-0.0609761784525262,2.009998321533203,46.77583658871324,100679408.9187622,248900,,46.71866384518476
2015-01-28,45.61000061035156,45.61000061035156,44.88999938964844,44.95000076293945,44.95000076293945,606600,-0.0048704320328512,-0.0048823312388493,0.720001220703125,49.29880707287394,27266670.462799072,-357700,,46.57599103132136
2015-01-29,44.90999984741211,45.06999969482422,44.22999954223633,44.40999984741211,44.40999984741211,860900,-0.0120133683284064,-0.0120861120225776,0.8400001525878906,42.54385231090466,38232568.868637085,-1218600,,46.353491501422006
2015-01-30,44.08000183105469,44.380001068115234,43.68000030517578,43.7400016784668,43.7400016784668,916900,-0.0150866510075963,-0.0152016122457729,0.7000007629394531,41.99133931052189,40105207.538986206,-2135500,,46.09575737447875
2015-02-02,43.900001525878906,44.88999938964844,43.810001373291016,44.869998931884766,44.869998931884766,566700,0.0258344126670271,0.025506342560881,1.079998016357422,51.018335041920935,25427828.394699097,-1568800,,46.02533805334922
2015-02-03,45.09999847412109,45.84000015258789,45.04999923706055,45.33000183105469,45.33000183105469,725200,0.0102519035016745,0.0101997091634109,0.7900009155273438,51.658302438725165,32873317.32788086,-843600,,45.97771939067317
2015-02-04,45.290000915527344,45.66999816894531,44.86000061035156,44.95000076293945,44.95000076293945,620900,-0.008382992560457,-0.0084183274559413,0.80999755859375,48.71542220856837,27909455.473709106,-1464500,,45.92079809473727
