Date,Open,High,Low,Raw_Close,Adj_Close,Volume,Return,LogReturn,Volatility,RSI_14,Turnover,OBV,MFI_14,VWAP
2015-01-22,34.58000183105469,35.58000183105469,34.279998779296875,35.529998779296875,26.517099380493164,18792700,0.023034507057178,0.0227732176392921,1.3000030517578125,28.91242144109782,498327893.5277939,0,,26.517099380493164
2015-01-23,35.34000015258789,35.84000015258789,35.130001068115234,35.150001525878906,26.233503341674805,10969300,-0.0106948363676225,-0.0107524371857593,0.7099990844726562,27.525249917715897,287763168.20583344,-10969300,,26.412575154009385
2015-01-26,34.880001068115234,35.15999984741211,34.65999984741211,35.11000061035156,26.20364761352539,9899900,-0.0011380762897186,-0.0011387243903111,0.5,32.29622264896166,259413491.00914,-20869200,,26.36042531353181
2015-01-27,34.650001525878906,35.029998779296875,34.349998474121094,34.65999984741211,25.867794036865234,9021500,-0.0128170543892828,-0.0128999014961232,0.6800003051757812,35.620915715015286,233366303.9035797,-29890700,,26.269136022676047
2015-01-28,34.779998779296875,34.779998779296875,33.72999954223633,33.77000045776367,25.276491165161133,14730700,-0.0228586508328236,-0.0231239606720107,1.0499992370605469,25.96878026001515,372340408.4066391,-44621400,,26.038550812090467
2015-01-29,33.97999954223633,34.5,33.77000045776367,34.369998931884766,25.72558212280273,11378800,0.0177671400158809,0.0176111493457355,0.7299995422363281,26.562944308390826,292726253.8589477,-33242600,,25.990936558308796
2015-01-30,33.959999084472656,34.43000030517578,33.75,33.810001373291016,25.30642509460449,11693000,-0.0162933933310962,-0.0164275903439593,0.6800003051757812,26.763906459911468,295908028.63121027,-44935600,,25.898389766923213
2015-02-02,33.959999084472656,34.41999816894531,33.720001220703125,34.41999816894531,25.76300621032715,12373400,0.0180421025101646,0.0178812753381045,0.6999969482421875,35.76035365524119,318775981.04286194,-32562200,,25.88144492815553
2015-02-03,34.54999923706055,35.09000015258789,34.54999923706055,35.040000915527344,26.22707176208496,14545300,0.0180128649571877,0.0178525555309814,0.5400009155273438,43.44603033443425,381480626.9010544,-18016900,,25.925775105128544
2015-02-04,34.939998626708984,35.20000076293945,34.630001068115234,34.77000045776367,26.024980545043945,10246300,-0.007705443401164,-0.007735283717584,0.5699996948242188,47.27614775093489,266659758.15868378,-28263200,,25.933995738371046
2015-02-05,34.900001525878906,35.08000183105469,34.79999923706055,34.93000030517578,26.144739151000977,10524000,0.0046016789810756,0.0045911236255379,0.2800025939941406,53.915285676701714,275147234.8251343,-17739200,,25.950525384933236
2015-02-06,35.43000030517578,36.310001373291016,35.20000076293945,35.790000915527344,26.78843879699707,17087400,0.0246206184073345,0.0243224156928666,1.1100006103515625,57.94856826628919,457744769.09980774,-651800,,26.045180574212388
2015-02-09,35.5,35.869998931884766,35.43000030517578,35.630001068115234,26.668672561645508,8454100,-0.0044708180368088,-0.0044808420318978,0.4399986267089844,57.76112772036836,225459624.7034073,-9105900,,26.078183218968707
2015-02-10,35.95000076293945,36.2599983215332,35.79999923706055,36.15999984741211,27.065380096435547,12491700,0.0148754136102213,0.0147658597483361,0.4599990844726562,61.209923356312494,338092608.5506439,3385800,60.662550927986544,26.149792900709883
2015-02-11,36.09000015258789,36.54999923706055,36.060001373291016,36.369998931884766,27.222558975219727,7798100,0.0058073774772104,0.0057905796634167,0.4899978637695312,57.55519567798292,212284237.14466095,11183900,60.04129527474863,26.196266506205887
2015-02-12,36.5099983215332,36.95000076293945,36.4900016784668,36.900001525878906,27.619258880615234,8167100,0.0145724693169593,0.0144673112632424,0.4599990844726562,64.48986755323499,225569249.20387268,19351000,65.96485786491222,26.25802723964171
2015-02-13,36.93000030517578,37.20000076293945,36.560001373291016,36.77999877929688,27.529438018798828,8019200,-0.0032521097761767,-0.0032574093782192,0.6399993896484375,63.69116370243027,220764069.36035156,11331800,66.72393937627349,26.309995063693172
2015-02-17,36.630001068115234,37.02000045776367,36.41999816894531,36.91999816894531,27.63422584533692,6800200,0.0038063917783768,0.0037991657999901,0.6000022888183594,69.15575349588951,187918262.59346014,18132000,69.53605950655583,26.354356433148006
